Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction,GradientBoosting_probability,GradientBoosting_status,LogisticRegression_prediction,LogisticRegression_probability,LogisticRegression_status,RandomForest_prediction,RandomForest_probability,RandomForest_status
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum," you bitch..
Bob: i will be back soon
Jill: i will be",Jill called Sarah. She also sent her some old pictures. ,"{'Min_10.0% Prob': 9.848857879638672, 'Min_20.0% Prob': 8.772745609283447, 'Min_30.0% Prob': 8.239550113677979, 'Min_40.0% Prob': 7.466842174530029, 'Min_50.0% Prob': 7.098472038904826}",0.472308874130249,"{'rouge1': Score(precision=0.1, recall=0.08333333333333333, fmeasure=0.0909090909090909), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.08333333333333333, fmeasure=0.0909090909090909)}",48,1.0,0.9356226205823988,Contaminated,1.0,0.7175594971782454,Contaminated,1.0,0.9890069444444444,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Peter: lol I'll get a babysitter
Aggie: lol I'll get",Peter starts his new job on the 6th. Peter wanted a free babysitter. Aggie will arrange for a babysitter. ,"{'Min_10.0% Prob': 12.649311065673828, 'Min_20.0% Prob': 10.449140739440917, 'Min_30.0% Prob': 9.72193009512765, 'Min_40.0% Prob': 8.720721912384032, 'Min_50.0% Prob': 7.586679183519804}",0.7763095498085022,"{'rouge1': Score(precision=0.21052631578947367, recall=0.3333333333333333, fmeasure=0.2580645161290323), 'rouge2': Score(precision=0.1111111111111111, recall=0.18181818181818182, fmeasure=0.13793103448275862), 'rougeL': Score(precision=0.21052631578947367, recall=0.3333333333333333, fmeasure=0.2580645161290323)}",74,1.0,0.7261467129773364,Contaminated,1.0,0.6706621635271888,Contaminated,1.0,0.7365890999480394,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum," she was in the house with him
Soren: No, she was in the house with",Aimee is looking for Maryam.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 11.117354393005371, 'Min_30.0% Prob': 10.657116413116455, 'Min_40.0% Prob': 9.201750755310059, 'Min_50.0% Prob': 8.22574758529663}",0.2148776799440384,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",56,1.0,0.8169083745414174,Contaminated,1.0,0.7358854493194458,Contaminated,1.0,0.916061490388696,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
George: I'll bring some beers too!
Robert: I'll bring some beers","George, Robert and Paul are going to play basketball on Friday at 7. Yousuf will be late.","{'Min_10.0% Prob': 10.245533466339111, 'Min_20.0% Prob': 8.326453924179077, 'Min_30.0% Prob': 7.412781715393066, 'Min_40.0% Prob': 6.738250136375427, 'Min_50.0% Prob': 6.309667301177979}",0.3765381574630737,"{'rouge1': Score(precision=0.11764705882352941, recall=0.15384615384615385, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11764705882352941, recall=0.15384615384615385, fmeasure=0.13333333333333333)}",66,1.0,0.664477010169539,Contaminated,1.0,0.6856969849015793,Contaminated,1.0,0.8314822057280512,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Mitch: Bye!
Rory: Bye!
Rory: Bye","Rory wants Mitch to take Bill and Sammy and they'll chip in for gas. Mitch will be leaving Sunday, the 29th to get there by 9 am on Monday. Bill will arrive around 10 am Sunday and Joanna will be picking him. Mitch will meet Bill after.","{'Min_10.0% Prob': 10.313107299804688, 'Min_20.0% Prob': 8.903903310949152, 'Min_30.0% Prob': 7.857941389083862, 'Min_40.0% Prob': 6.980172113938765, 'Min_50.0% Prob': 6.408943723749231}",0.6490721106529236,"{'rouge1': Score(precision=0.041666666666666664, recall=0.3333333333333333, fmeasure=0.07407407407407407), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.020833333333333332, recall=0.16666666666666666, fmeasure=0.037037037037037035)}",215,1.0,0.6149375955135924,Contaminated,1.0,0.6708394531505308,Contaminated,1.0,0.6912268883077709,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,".
Jones: Okay.
Angelina: Okay.
Jones: Okay.",Jones and Angelina will meet in town in the afternoon.,"{'Min_10.0% Prob': 8.567960739135742, 'Min_20.0% Prob': 8.02527141571045, 'Min_30.0% Prob': 7.445601463317871, 'Min_40.0% Prob': 6.583190381526947, 'Min_50.0% Prob': 6.06244215965271}",0.6020291447639465,"{'rouge1': Score(precision=0.2, recall=0.3333333333333333, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.3333333333333333, fmeasure=0.25)}",40,1.0,0.8383964327615655,Contaminated,1.0,0.7612458252458887,Contaminated,1.0,0.8107433648587442,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Alyssa: I don't know what you mean.
Derek: I",Derek and Alyssa make fun of Fergie's performance of the national anthem.,"{'Min_10.0% Prob': 10.669095993041992, 'Min_20.0% Prob': 9.288377126057943, 'Min_30.0% Prob': 8.171863651275634, 'Min_40.0% Prob': 7.41005768094744, 'Min_50.0% Prob': 6.735706647237142}",0.4487959146499634,"{'rouge1': Score(precision=0.15384615384615385, recall=0.2, fmeasure=0.17391304347826086), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.1, fmeasure=0.08695652173913043)}",58,1.0,0.8664906377557645,Contaminated,1.0,0.7366952972941121,Contaminated,1.0,0.9437150500669094,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Lauren: I'll be back in a bit.
Pam: I'll","Pam doesn't have rota for Lauren, but Manager may give Lauren more tomorrow. Pam and Lauren will meet tomorrow and discuss Lauren's holiday. ","{'Min_10.0% Prob': 14.142404556274414, 'Min_20.0% Prob': 12.175219376881918, 'Min_30.0% Prob': 10.553577899932861, 'Min_40.0% Prob': 9.260290026664734, 'Min_50.0% Prob': 8.31106964747111}",0.5946465730667114,"{'rouge1': Score(precision=0.08, recall=0.18181818181818182, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.18181818181818182, fmeasure=0.1111111111111111)}",119,1.0,0.8615315148286897,Contaminated,1.0,0.7992538563681224,Contaminated,1.0,0.7693281391810803,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Jamie: I'm not sure if I'd be able to do it, but I'm",Jamie has never gone ghost hunting but Harriette did with her friends once in high school. They did not see any ghosts and she only got frightened by a cat's miaowing.,"{'Min_10.0% Prob': 11.355479876200357, 'Min_20.0% Prob': 9.232649803161621, 'Min_30.0% Prob': 7.80057412927801, 'Min_40.0% Prob': 7.183958496366229, 'Min_50.0% Prob': 6.604054980807835}",0.2380403876304626,"{'rouge1': Score(precision=0.09375, recall=0.1875, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0625, recall=0.125, fmeasure=0.08333333333333333)}",132,1.0,0.8479494722799337,Contaminated,1.0,0.6816413923081375,Contaminated,1.0,0.8929057748319024,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Kev: I'll be back in a couple of minutes.
Jack: Yeah",Jack needs Kev's help as he cannot get the application running. ,"{'Min_10.0% Prob': 14.035799980163574, 'Min_20.0% Prob': 12.734022617340088, 'Min_30.0% Prob': 11.356003443400065, 'Min_40.0% Prob': 9.654229545593262, 'Min_50.0% Prob': 8.909744183222452}",0.4778526127338409,"{'rouge1': Score(precision=0.16666666666666666, recall=0.16666666666666666, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.08333333333333333, fmeasure=0.08333333333333333)}",53,1.0,0.8837878648496169,Contaminated,1.0,0.8448378327446755,Contaminated,1.0,0.9142091046208694,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,", Angela, I'll be there
Angela: okay, Angela, I'll be there",Dan wants to apologize to Angela. They will meet at school later.,"{'Min_10.0% Prob': 10.140096664428711, 'Min_20.0% Prob': 9.161184310913086, 'Min_30.0% Prob': 8.66904354095459, 'Min_40.0% Prob': 7.716169548034668, 'Min_50.0% Prob': 7.25152571996053}",0.5020700693130493,"{'rouge1': Score(precision=0.08333333333333333, recall=0.08333333333333333, fmeasure=0.08333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.08333333333333333, fmeasure=0.08333333333333333)}",48,1.0,0.9220519155031743,Contaminated,1.0,0.7218604040495646,Contaminated,1.0,0.9485878092495742,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Shaldona: I am sorry.
Shaldona: I am sorry.
Sh","Shaldona sends mobile invitations to her wedding, as she has no time to give them in person.","{'Min_10.0% Prob': 10.71754789352417, 'Min_20.0% Prob': 9.994191884994507, 'Min_30.0% Prob': 8.688709497451782, 'Min_40.0% Prob': 7.696576416492462, 'Min_50.0% Prob': 6.902617454528809}",0.4089884161949157,"{'rouge1': Score(precision=0.058823529411764705, recall=0.1111111111111111, fmeasure=0.07692307692307691), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.1111111111111111, fmeasure=0.07692307692307691)}",71,1.0,0.7476255950381139,Contaminated,1.0,0.690050240350355,Contaminated,1.0,0.6322445823869972,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Ralph: I'll be there.
Paula: Okay.
R",Paula and Ralph will meet the new person in an hour. ,"{'Min_10.0% Prob': 8.623294830322266, 'Min_20.0% Prob': 8.420777320861816, 'Min_30.0% Prob': 7.659914493560791, 'Min_40.0% Prob': 6.705194282531738, 'Min_50.0% Prob': 6.357704798380534}",0.675884485244751,"{'rouge1': Score(precision=0.18181818181818182, recall=0.25, fmeasure=0.2105263157894737), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.125, fmeasure=0.10526315789473685)}",38,1.0,0.9305981089557851,Contaminated,1.0,0.7440493239161386,Contaminated,1.0,0.9235441420507594,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Zuzia: I don't think it's appropriate, I don't think it's","Ania, Kasia, Zuzia and Jan want to go to the church tomorrow. Ania and Zuzia do not find it appropriate to go to the church with a boy.","{'Min_10.0% Prob': 9.348720868428549, 'Min_20.0% Prob': 8.211172308240618, 'Min_30.0% Prob': 7.229622840881348, 'Min_40.0% Prob': 6.6065184593200685, 'Min_50.0% Prob': 5.887763600600393}",0.4271749258041382,"{'rouge1': Score(precision=0.10714285714285714, recall=0.21428571428571427, fmeasure=0.14285714285714285), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10714285714285714, recall=0.21428571428571427, fmeasure=0.14285714285714285)}",98,1.0,0.7079379941258483,Contaminated,1.0,0.6719296146422742,Contaminated,1.0,0.6997647607956536,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Ema: i am sorry i am not ready
Harry: I am ready to","Harry waits outside. The movie has already started but Ema needs another 5 minutes, which made Harry angry.","{'Min_10.0% Prob': 12.918405532836914, 'Min_20.0% Prob': 10.857882499694824, 'Min_30.0% Prob': 10.046266078948975, 'Min_40.0% Prob': 9.55181097984314, 'Min_50.0% Prob': 8.541317319869995}",0.6633633375167847,"{'rouge1': Score(precision=0.1111111111111111, recall=0.15384615384615385, fmeasure=0.12903225806451615), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.15384615384615385, fmeasure=0.12903225806451615)}",83,1.0,0.6090128557468131,Contaminated,1.0,0.8253692927508298,Contaminated,1.0,0.8104434017946268,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Donald: yeah, that's right
Vladimir: and the Caspian is the","In the agreement it was decided that it's neither a sea nor a lake and it will have a special legal status. They will also completely divide the seabed up. It's rich in resources, mostly gas and oil.","{'Min_10.0% Prob': 9.683419227600098, 'Min_20.0% Prob': 8.56082895067003, 'Min_30.0% Prob': 7.802621107835036, 'Min_40.0% Prob': 6.855742971102397, 'Min_50.0% Prob': 6.215420365333557}",0.2706141471862793,"{'rouge1': Score(precision=0.125, recall=0.45454545454545453, fmeasure=0.196078431372549), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.36363636363636365, fmeasure=0.15686274509803924)}",164,1.0,0.8776178853444931,Contaminated,1.0,0.708362158295157,Contaminated,1.0,0.9170773858494448,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,", I'm tired, I'm tired
Sam: I'm tired, I'm tired",Joe's job is wearing him up. Tim's friend Terry quit his job because he was burned out.,"{'Min_10.0% Prob': 10.054534912109375, 'Min_20.0% Prob': 9.471873044967651, 'Min_30.0% Prob': 8.911470651626587, 'Min_40.0% Prob': 8.195429503917694, 'Min_50.0% Prob': 7.361691331863403}",0.2118914276361465,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",67,1.0,0.739919655372828,Contaminated,1.0,0.6536554730788369,Contaminated,1.0,0.8350777327247917,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,".
Natalie: I'm going to go to the club.
Natalie:","Natalie is checking if it's worth going to the new club at Regents Street. Denise thinks the club is great. Judy's friends also recommend the place, so Judy is going there this weekend. Natalie will go to the club with Judy, Miranda and Helen on Saturday.","{'Min_10.0% Prob': 10.711327171325683, 'Min_20.0% Prob': 8.542115991765803, 'Min_30.0% Prob': 7.571168839931488, 'Min_40.0% Prob': 6.842018344185569, 'Min_50.0% Prob': 6.277174455148202}",0.5577192306518555,"{'rouge1': Score(precision=0.16666666666666666, recall=0.8, fmeasure=0.27586206896551724), 'rouge2': Score(precision=0.0851063829787234, recall=0.4444444444444444, fmeasure=0.14285714285714285), 'rougeL': Score(precision=0.14583333333333334, recall=0.7, fmeasure=0.2413793103448276)}",219,0.0,0.44188683273835666,Clean,0.0,0.4211455535797722,Clean,1.0,0.5935287449478625,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Jamie: Yeah, I’m sorry, I’m sorry, I�","Jamie, Marlo, Jimmy and Alex's teacher requires their class to divide into 2 groups, each making a presentation. The teacher sent them the presentation subjects via e-mail. Jamie, Marlo, Jimmy and Alex consider dividing the class into groups by gender. ","{'Min_10.0% Prob': 10.127825927734374, 'Min_20.0% Prob': 9.226258659362793, 'Min_30.0% Prob': 8.333940760294597, 'Min_40.0% Prob': 7.298472676958356, 'Min_50.0% Prob': 6.578678644620455}",0.2391050457954406,"{'rouge1': Score(precision=0.023809523809523808, recall=0.1111111111111111, fmeasure=0.0392156862745098), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.023809523809523808, recall=0.1111111111111111, fmeasure=0.0392156862745098)}",230,1.0,0.8734616945190896,Contaminated,1.0,0.6410762502436933,Contaminated,1.0,0.8505000388758127,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
John: I'm not going to leave you!
Theresa: I'm going to leave",John is in the park. He is leaving now.,"{'Min_10.0% Prob': 6.889519691467285, 'Min_20.0% Prob': 6.720226526260376, 'Min_30.0% Prob': 6.6077070236206055, 'Min_40.0% Prob': 6.130585789680481, 'Min_50.0% Prob': 5.76388692855835}",0.4865817427635193,"{'rouge1': Score(precision=0.2222222222222222, recall=0.14285714285714285, fmeasure=0.17391304347826086), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.14285714285714285, fmeasure=0.17391304347826086)}",42,1.0,0.9236124070000988,Contaminated,1.0,0.7249411617041629,Contaminated,1.0,0.9260236582660571,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum," writing
Louis: i'm not a fan of his writing
Sara: i'm","There was a crowd outside the bookshop today. Cole Grant, who writes about vampires, was allegedly in the bookshop signing his books.","{'Min_10.0% Prob': 11.0667142868042, 'Min_20.0% Prob': 9.598417949676513, 'Min_30.0% Prob': 8.523399651050568, 'Min_40.0% Prob': 7.902557754516602, 'Min_50.0% Prob': 6.925016990074744}",0.2717860341072082,"{'rouge1': Score(precision=0.13636363636363635, recall=0.23076923076923078, fmeasure=0.1714285714285714), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.15384615384615385, fmeasure=0.1142857142857143)}",108,0.0,0.44611494367855503,Clean,1.0,0.7445862345593194,Contaminated,1.0,0.5599528026992076,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Kelly: Thanks!
Denise: Thanks!
Kelly: Thanks!",Debbie can't decide between buying a red dress and a green one. On Kelly and Denise's advice she will buy the green one. Kelly is considering buying the red one for herself.,"{'Min_10.0% Prob': 9.774232546488443, 'Min_20.0% Prob': 8.217387812478202, 'Min_30.0% Prob': 7.316280018199574, 'Min_40.0% Prob': 6.658672503062657, 'Min_50.0% Prob': 5.944251312149896}",0.377616286277771,"{'rouge1': Score(precision=0.08823529411764706, recall=0.5, fmeasure=0.15), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08823529411764706, recall=0.5, fmeasure=0.15)}",150,1.0,0.8838800700424696,Contaminated,1.0,0.6637867061644174,Contaminated,1.0,0.8874147437072208,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Emilia: YES 
William: :(
Emilia: YES ",Emilia is still angry.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 7.10833740234375, 'Min_30.0% Prob': 7.10833740234375, 'Min_40.0% Prob': 6.97597336769104, 'Min_50.0% Prob': 6.97597336769104}",0.5804557800292969,"{'rouge1': Score(precision=0.25, recall=0.2, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.2, fmeasure=0.22222222222222224)}",29,1.0,0.9623917681492387,Contaminated,1.0,0.8147126447115477,Contaminated,1.0,0.6936906029575597,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Mia: I'll send you the link, but I'll have to ask you to","Tom will help Mia buy a flight ticket as she doesn't have a credit card and doesn’t want to use Peter's now. Tom needs the flight, company and your personal data.","{'Min_10.0% Prob': 13.228875796000162, 'Min_20.0% Prob': 10.717734881809779, 'Min_30.0% Prob': 9.011375427246094, 'Min_40.0% Prob': 7.969386863708496, 'Min_50.0% Prob': 7.181214809417725}",0.3725916743278503,"{'rouge1': Score(precision=0.11764705882352941, recall=0.26666666666666666, fmeasure=0.163265306122449), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08823529411764706, recall=0.2, fmeasure=0.12244897959183675)}",130,1.0,0.6406379004006929,Contaminated,1.0,0.7513814843612376,Contaminated,1.0,0.8664819955333263,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Andy: I'll call you later
Hugh: I'll call you later",Hugh has a toothache and needs to go to the dentist. Andy and Wade recommend him dentists at ProDent. Hugh will call ProDent today.,"{'Min_10.0% Prob': 10.04133129119873, 'Min_20.0% Prob': 9.36702791849772, 'Min_30.0% Prob': 8.761046409606934, 'Min_40.0% Prob': 7.729182683504545, 'Min_50.0% Prob': 6.9635476768016815}",0.4307692050933838,"{'rouge1': Score(precision=0.125, recall=0.25, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.25, fmeasure=0.16666666666666666)}",105,1.0,0.6686691635630072,Contaminated,1.0,0.7556418787455434,Contaminated,1.0,0.8864444775910002,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"!!!!!!!!!!!!!!!!!
Ella: I'm gonna go to the store!
No","Before Christmas, Ella's mom won a hundred thousand in a lottery. Both Ella and Noah are excited.","{'Min_10.0% Prob': 9.737264156341553, 'Min_20.0% Prob': 8.945126056671143, 'Min_30.0% Prob': 8.357691526412964, 'Min_40.0% Prob': 7.725456357002258, 'Min_50.0% Prob': 6.829096534035423}",0.3812533020973205,"{'rouge1': Score(precision=0.05555555555555555, recall=0.1111111111111111, fmeasure=0.07407407407407407), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05555555555555555, recall=0.1111111111111111, fmeasure=0.07407407407407407)}",76,1.0,0.7986438374962459,Contaminated,1.0,0.6848951419092949,Contaminated,1.0,0.8751455265539627,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Oli: I'm sorry 
Pavel: I'm sorry 
","There has been an accident on Circle Drive, neat Circle Mall. There are no fatalities.","{'Min_10.0% Prob': 16.040790557861328, 'Min_20.0% Prob': 13.176993687947592, 'Min_30.0% Prob': 11.610255241394043, 'Min_40.0% Prob': 11.092695395151773, 'Min_50.0% Prob': 9.39196789264679}",0.1225688308477401,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",74,1.0,0.9195698160867566,Contaminated,1.0,0.7781301430891139,Contaminated,1.0,0.9734310475329592,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Bob: Bye!
",Rob and Bob are watching the game. Bob will run some errands on the weekend. Jim's birthday is next Wednesday. He might organize a meetup this weekend. Bob will see Rob on the weekend.,"{'Min_10.0% Prob': 8.461990594863892, 'Min_20.0% Prob': 7.364211857318878, 'Min_30.0% Prob': 6.765175819396973, 'Min_40.0% Prob': 6.356251895427704, 'Min_50.0% Prob': 5.848959231376648}",0.3995137810707092,"{'rouge1': Score(precision=0.02857142857142857, recall=0.5, fmeasure=0.05405405405405405), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.02857142857142857, recall=0.5, fmeasure=0.05405405405405405)}",177,1.0,0.9406729393637568,Contaminated,1.0,0.5885409430505625,Contaminated,1.0,0.8229354742479744,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Debra: <3
Julie: <3
Debra: <","Julie and Debra are discussing the event, there will be about 20 people, mostly girls from the village 40+.","{'Min_10.0% Prob': 10.331799507141113, 'Min_20.0% Prob': 8.944462060928345, 'Min_30.0% Prob': 8.353388150533041, 'Min_40.0% Prob': 7.436882283952501, 'Min_50.0% Prob': 6.871322978626598}",0.4519596099853515,"{'rouge1': Score(precision=0.10526315789473684, recall=0.4, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10526315789473684, recall=0.4, fmeasure=0.16666666666666666)}",93,1.0,0.7963089794580456,Contaminated,1.0,0.7330957376948106,Contaminated,1.0,0.8783713941178486,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,".
Kate: What happened?
Ian: Mike had an accident on his motorcycle.",Mike's had an accident on his motorcycle and he's broken his leg.,"{'Min_10.0% Prob': 7.8429131507873535, 'Min_20.0% Prob': 7.502580404281616, 'Min_30.0% Prob': 6.333892464637756, 'Min_40.0% Prob': 5.810105609893799, 'Min_50.0% Prob': 5.014618532998221}",0.6391228437423706,"{'rouge1': Score(precision=0.5, recall=0.6363636363636364, fmeasure=0.56), 'rouge2': Score(precision=0.38461538461538464, recall=0.5, fmeasure=0.4347826086956522), 'rougeL': Score(precision=0.5, recall=0.6363636363636364, fmeasure=0.56)}",53,0.0,0.4904341939330703,Clean,0.0,0.22950767932048807,Clean,0.0,0.46679404837938115,Clean
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
David: Bye bye
Avery: Bye bye
David: Bye bye",David was looking after Ethan's sister. Ethan is grateful. David won't do it again.  ,"{'Min_10.0% Prob': 9.61865520477295, 'Min_20.0% Prob': 8.939543008804321, 'Min_30.0% Prob': 8.311547835667929, 'Min_40.0% Prob': 7.561096966266632, 'Min_50.0% Prob': 6.911269426345825}",0.4409985542297363,"{'rouge1': Score(precision=0.125, recall=0.2222222222222222, fmeasure=0.16), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.2222222222222222, fmeasure=0.16)}",68,1.0,0.7945085671403695,Contaminated,1.0,0.7447123415886591,Contaminated,1.0,0.8359773768468094,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Rebecca: I'll be home at 10-11
Rebecca: I'll be home","Conrad can't enter the house because he forgot his keys. Since Rebecca and Tiffany are coming back late, he'll wait in the coffee shop. ","{'Min_10.0% Prob': 9.006742159525553, 'Min_20.0% Prob': 8.43083119392395, 'Min_30.0% Prob': 7.8303238021002874, 'Min_40.0% Prob': 7.331266562143962, 'Min_50.0% Prob': 6.696595954895019}",0.3996666967868805,"{'rouge1': Score(precision=0.07692307692307693, recall=0.15384615384615385, fmeasure=0.10256410256410257), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.15384615384615385, fmeasure=0.10256410256410257)}",107,1.0,0.7450860425804894,Contaminated,1.0,0.6923210595468648,Contaminated,1.0,0.9180049581273283,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,".
Clara: lol i don't know what it was.
Clara:",Clara and Ron are wondering what that weird smell at Kasia's place last night was.,"{'Min_10.0% Prob': 10.310532569885254, 'Min_20.0% Prob': 9.063734690348307, 'Min_30.0% Prob': 8.619615840911866, 'Min_40.0% Prob': 8.054750170026507, 'Min_50.0% Prob': 7.552679909600152}",0.4842751920223236,"{'rouge1': Score(precision=0.1875, recall=0.3, fmeasure=0.23076923076923075), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1875, recall=0.3, fmeasure=0.23076923076923075)}",59,1.0,0.6462372774021321,Contaminated,1.0,0.8149896508384133,Contaminated,1.0,0.773986529486609,Contaminated
EleutherAI/gpt-neo-125m,Summarize the following text: ,Samsum,"
Jake: I'm sorry, I'm sorry
Holly: I'm sorry,","Holly is not feeling very well, so she's not coming to Jake's tonight. ","{'Min_10.0% Prob': 12.033965110778809, 'Min_20.0% Prob': 9.514188289642334, 'Min_30.0% Prob': 7.90745849609375, 'Min_40.0% Prob': 6.976987225668771, 'Min_50.0% Prob': 6.281938923729791}",0.6435682773590088,"{'rouge1': Score(precision=0.13333333333333333, recall=0.18181818181818182, fmeasure=0.15384615384615383), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06666666666666667, recall=0.09090909090909091, fmeasure=0.07692307692307691)}",58,1.0,0.8669342034518024,Contaminated,1.0,0.706752282180414,Contaminated,1.0,0.9170587138959231,Contaminated
