"Model","Task_Prefix","Dataset_Name","Model_Responses","Gold_Labels","Min_K_Responses","cos_sim_scores","rouge_sim_scores","levenshtein_distance"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the given text:

Pat has a last-minute change in plans","Pat will arrive at around 9 pm. Bart will open the door and work in the morning from home. ","{'Min_10.0% Prob': 12.283685684204102, 'Min_20.0% Prob': 11.0890953540802, 'Min_30.0% Prob': 10.088406483332315, 'Min_40.0% Prob': 8.96149879693985, 'Min_50.0% Prob': 7.634700341658159}","0.3675954043865204","{'rouge1': Score(precision=0.15789473684210525, recall=0.17647058823529413, fmeasure=0.16666666666666669), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10526315789473684, recall=0.11764705882352941, fmeasure=0.1111111111111111)}","73"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the given text:

Erin initiates an interview with Ashley","Erin will meet Ashley in the restaurant for the interview. ","{'Min_10.0% Prob': 8.745440483093262, 'Min_20.0% Prob': 8.313898801803589, 'Min_30.0% Prob': 8.070599238077799, 'Min_40.0% Prob': 7.832876920700073, 'Min_50.0% Prob': 6.7252763112386065}","0.651816189289093","{'rouge1': Score(precision=0.4, recall=0.26666666666666666, fmeasure=0.32), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.13333333333333333, fmeasure=0.16)}","58"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","user
Summary:
In this conversation, Maria asks if everyone is prepared for the conference and mentions","Maria, Kate, Tommy and Sam are going to a conference. Tommy will use Prezi instead of Power Point. He has a Prezi subscription for $10 a month.","{'Min_10.0% Prob': 14.292452494303385, 'Min_20.0% Prob': 9.635921614510673, 'Min_30.0% Prob': 8.064434432983399, 'Min_40.0% Prob': 6.800228101866586, 'Min_50.0% Prob': 6.096713542938232}","0.396408349275589","{'rouge1': Score(precision=0.14814814814814814, recall=0.25, fmeasure=0.18604651162790697), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07407407407407407, recall=0.125, fmeasure=0.09302325581395349)}","105"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:

Maxwell and Jeanice discuss their work together, including Maxwell's gratitude for","Maxwell pays Jeanice for 8 hours of babysitting and is grateful he found her. His son argued with a friend at school, and got agressive when the teacher reacted. Jeanice hasn't noticed if he has acted strangely recently. Maxwell and Jeanice can grab a coffe some time to discuss all the issues. ","{'Min_10.0% Prob': 13.072065830230713, 'Min_20.0% Prob': 10.83462671133188, 'Min_30.0% Prob': 9.450243949890137, 'Min_40.0% Prob': 8.3289268383613, 'Min_50.0% Prob': 7.379002224315297}","0.5413112640380859","{'rouge1': Score(precision=0.11320754716981132, recall=0.42857142857142855, fmeasure=0.1791044776119403), 'rouge2': Score(precision=0.038461538461538464, recall=0.15384615384615385, fmeasure=0.06153846153846154), 'rougeL': Score(precision=0.07547169811320754, recall=0.2857142857142857, fmeasure=0.11940298507462686)}","238"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:

Mike proposes going out for a beer with Tom and Ben. They all agree","Mike, Tom and Ben will go for a beer.","{'Min_10.0% Prob': 7.968019962310791, 'Min_20.0% Prob': 7.265203952789307, 'Min_30.0% Prob': 6.951682726542155, 'Min_40.0% Prob': 6.409636974334717, 'Min_50.0% Prob': 6.002813529968262}","0.8242614269256592","{'rouge1': Score(precision=0.8888888888888888, recall=0.5, fmeasure=0.64), 'rouge2': Score(precision=0.5, recall=0.26666666666666666, fmeasure=0.3478260869565218), 'rougeL': Score(precision=0.5555555555555556, recall=0.3125, fmeasure=0.39999999999999997)}","64"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:

Leah met a creepy guy who knew her friends from an event she attended","Leah met a creepy guy last night at a poetry reading. He knew she speaks German and named all the friends who went to a past event with her. She didn't tell him any of this. He googled her before. Leah had liked a post mentioning him 2 weeks earlier. ","{'Min_10.0% Prob': 11.522097206115722, 'Min_20.0% Prob': 9.606133721091531, 'Min_30.0% Prob': 8.158255436841179, 'Min_40.0% Prob': 7.205661960270094, 'Min_50.0% Prob': 6.503216143312125}","0.7310724854469299","{'rouge1': Score(precision=0.21568627450980393, recall=0.6875, fmeasure=0.3283582089552239), 'rouge2': Score(precision=0.08, recall=0.26666666666666666, fmeasure=0.12307692307692307), 'rougeL': Score(precision=0.17647058823529413, recall=0.5625, fmeasure=0.26865671641791045)}","200"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:

Dave asks if Nicky is still at Sam's place since her phone is","Nicky has just left Sam's place. Her phone is off.","{'Min_10.0% Prob': 14.702638626098633, 'Min_20.0% Prob': 11.237522840499878, 'Min_30.0% Prob': 9.642068068186441, 'Min_40.0% Prob': 8.070228862762452, 'Min_50.0% Prob': 7.508514801661174}","0.792946457862854","{'rouge1': Score(precision=0.6363636363636364, recall=0.4375, fmeasure=0.5185185185185185), 'rouge2': Score(precision=0.4, recall=0.26666666666666666, fmeasure=0.32), 'rougeL': Score(precision=0.6363636363636364, recall=0.4375, fmeasure=0.5185185185185185)}","50"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","user
Summary:
In this exchange, Ken is accusing Greg of being a ""pimp""","Ken is trying to play a prank on Greg.","{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 9.820673942565918, 'Min_30.0% Prob': 9.283087253570557, 'Min_40.0% Prob': 8.665353139241537, 'Min_50.0% Prob': 7.731075048446655}","0.6051695942878723","{'rouge1': Score(precision=0.4444444444444444, recall=0.3076923076923077, fmeasure=0.3636363636363637), 'rouge2': Score(precision=0.125, recall=0.08333333333333333, fmeasure=0.1), 'rougeL': Score(precision=0.3333333333333333, recall=0.23076923076923078, fmeasure=0.27272727272727276)}","54"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the provided text:

**Summary:** Alexander sends Tom a message","Tom arrived safely, but without his luggage.","{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 14.213631629943848, 'Min_30.0% Prob': 12.540971279144287, 'Min_40.0% Prob': 10.713129043579102, 'Min_50.0% Prob': 9.463569402694702}","0.2875987589359283","{'rouge1': Score(precision=0.14285714285714285, recall=0.06666666666666667, fmeasure=0.09090909090909091), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.06666666666666667, fmeasure=0.09090909090909091)}","73"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the given text:

Asher and Shane discuss seeing five large","The university is throwing a carnival party for kids.","{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 10.396233558654785, 'Min_30.0% Prob': 8.807358741760254, 'Min_40.0% Prob': 7.664748827616374, 'Min_50.0% Prob': 7.009245276451111}","-0.0401593260467052","{'rouge1': Score(precision=0.2222222222222222, recall=0.125, fmeasure=0.16), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.0625, fmeasure=0.08)}","66"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
Ian asks Sophie to find his green folder that he thought he left on the","Ian is looking for his green folder. Sophie hasn't seen it but maybe Alex will know.","{'Min_10.0% Prob': 17.25083351135254, 'Min_20.0% Prob': 13.624601046244303, 'Min_30.0% Prob': 12.49251651763916, 'Min_40.0% Prob': 10.860101563589913, 'Min_50.0% Prob': 9.569062603844536}","0.8060227632522583","{'rouge1': Score(precision=0.29411764705882354, recall=0.29411764705882354, fmeasure=0.29411764705882354), 'rouge2': Score(precision=0.125, recall=0.125, fmeasure=0.125), 'rougeL': Score(precision=0.23529411764705882, recall=0.23529411764705882, fmeasure=0.23529411764705882)}","64"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:

Adrian is calling Simon and they discuss some urgent matters. Adrian says he","Simon will talk to Adrian in 5 minutes.","{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 10.600521087646484, 'Min_30.0% Prob': 10.597752571105957, 'Min_40.0% Prob': 9.135207494099935, 'Min_50.0% Prob': 7.653266549110413}","0.7562703490257263","{'rouge1': Score(precision=0.25, recall=0.13333333333333333, fmeasure=0.1739130434782609), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.13333333333333333, fmeasure=0.1739130434782609)}","74"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:

Jen is upset with her ex-boyfriend who hasn't paid her back","Jen is about to break up with her boyfriend. Jane knew from the beginning that they were not a good match. Jane is going to support Jen.","{'Min_10.0% Prob': 11.333107312520346, 'Min_20.0% Prob': 8.498925685882568, 'Min_30.0% Prob': 6.895718309614393, 'Min_40.0% Prob': 5.742829382419586, 'Min_50.0% Prob': 4.920455272992452}","0.6007503271102905","{'rouge1': Score(precision=0.18518518518518517, recall=0.3333333333333333, fmeasure=0.23809523809523808), 'rouge2': Score(precision=0.07692307692307693, recall=0.14285714285714285, fmeasure=0.1), 'rougeL': Score(precision=0.18518518518518517, recall=0.3333333333333333, fmeasure=0.23809523809523808)}","105"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here is a summary of the given text:

The couple Dean and Poppy have an","Poppy is not going to be home tonight but she won't reveal the reason to Dean. She won't be making dinner so Dean has to get something on his way home.","{'Min_10.0% Prob': 9.869344711303711, 'Min_20.0% Prob': 8.314037731715612, 'Min_30.0% Prob': 7.448495817184448, 'Min_40.0% Prob': 6.565665687833514, 'Min_50.0% Prob': 6.015646850361543}","0.4561686813831329","{'rouge1': Score(precision=0.12121212121212122, recall=0.25, fmeasure=0.163265306122449), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.1875, fmeasure=0.12244897959183672)}","115"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
The conversation appears to be between two people named Gab and Kat discussing meeting up for drinks","Gab wants to meet Kat in real life. Kat doesn't like Gab's insisting so she won't to talk to him at all.","{'Min_10.0% Prob': 13.079452991485596, 'Min_20.0% Prob': 12.039499282836914, 'Min_30.0% Prob': 11.216136523655482, 'Min_40.0% Prob': 9.620743465423583, 'Min_50.0% Prob': 8.278154043050913}","0.681175947189331","{'rouge1': Score(precision=0.16, recall=0.2222222222222222, fmeasure=0.18604651162790697), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.1111111111111111, fmeasure=0.09302325581395349)}","85"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
Agatha's economics presentation is complete and she finds it very interesting. Adam","Agatha is proud of herself because she has finished her presentation in Economics. She is very interested in Economics.","{'Min_10.0% Prob': 12.489588737487793, 'Min_20.0% Prob': 9.874447703361511, 'Min_30.0% Prob': 8.106419801712036, 'Min_40.0% Prob': 7.005988299846649, 'Min_50.0% Prob': 6.213412666320801}","0.7642967104911804","{'rouge1': Score(precision=0.3684210526315789, recall=0.4666666666666667, fmeasure=0.4117647058823529), 'rouge2': Score(precision=0.05555555555555555, recall=0.07142857142857142, fmeasure=0.0625), 'rougeL': Score(precision=0.2631578947368421, recall=0.3333333333333333, fmeasure=0.29411764705882354)}","78"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:

In this dialogue, Sally informs Tim that Imagine Dragons will be performing at their","Imagine Dragons have a concert at ABC Theatre on 12 July. Sally wants to go with Tim. She bought tickets, they cost 70.","{'Min_10.0% Prob': 12.370452880859375, 'Min_20.0% Prob': 9.647812445958456, 'Min_30.0% Prob': 7.899241579903497, 'Min_40.0% Prob': 6.777383069197337, 'Min_50.0% Prob': 5.997896814346314}","0.6428912878036499","{'rouge1': Score(precision=0.21739130434782608, recall=0.3125, fmeasure=0.2564102564102564), 'rouge2': Score(precision=0.045454545454545456, recall=0.06666666666666667, fmeasure=0.05405405405405406), 'rougeL': Score(precision=0.13043478260869565, recall=0.1875, fmeasure=0.15384615384615383)}","97"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here is a summary of the provided text:

**Summary:**

- Andrew asks Bez","Andrew has discovered an issue with Bez's car in her absence but it seems to be ok. He will also take care of her plants until she is back on the 21st. ","{'Min_10.0% Prob': 12.667226155598959, 'Min_20.0% Prob': 9.807700634002686, 'Min_30.0% Prob': 8.331067128614945, 'Min_40.0% Prob': 7.436597633361816, 'Min_50.0% Prob': 6.664534117046156}","0.2676570415496826","{'rouge1': Score(precision=0.15151515151515152, recall=0.38461538461538464, fmeasure=0.21739130434782608), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06060606060606061, recall=0.15384615384615385, fmeasure=0.08695652173913043)}","122"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the given text:

**Summary:** Keith is checking on his","Laura is going to visit her parents next Saturday. Keith might make a lasagne for her. Laura's mom has a birthday gift for her. ","{'Min_10.0% Prob': 10.002596855163574, 'Min_20.0% Prob': 8.670052242279052, 'Min_30.0% Prob': 8.039335548877716, 'Min_40.0% Prob': 7.215663779865611, 'Min_50.0% Prob': 6.604815210614886}","0.2383694946765899","{'rouge1': Score(precision=0.16, recall=0.26666666666666666, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.13333333333333333, fmeasure=0.1)}","100"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here is a summary of the given text:

Miriam asks Pegah what time she","Pegah is in class till 15:00. She will work from 17:00 till around 21:30. She will be back at 22:00. Miriam invited people over and wants Pegah to come. Pegah will have a cup of tea with her when she gets back. Miriam will save Pegah some wine.","{'Min_10.0% Prob': 9.370378851890564, 'Min_20.0% Prob': 7.082849353551865, 'Min_30.0% Prob': 5.887976586818695, 'Min_40.0% Prob': 5.067667186260223, 'Min_50.0% Prob': 4.448160937428474}","0.643528938293457","{'rouge1': Score(precision=0.11538461538461539, recall=0.4, fmeasure=0.1791044776119403), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09615384615384616, recall=0.3333333333333333, fmeasure=0.14925373134328357)}","195"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here is a summary of the given text:

Pam asks Robert if he can help","Robert will pick up floating balloons for Tom's birthday.","{'Min_10.0% Prob': 19.928251266479492, 'Min_20.0% Prob': 14.925597667694092, 'Min_30.0% Prob': 13.06254514058431, 'Min_40.0% Prob': 11.446768045425415, 'Min_50.0% Prob': 10.438300895690919}","0.2488745898008346","{'rouge1': Score(precision=0.1, recall=0.0625, fmeasure=0.07692307692307693), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.0625, fmeasure=0.07692307692307693)}","60"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
Shelly is volunteering at a food shelter this year. Tracy doesn't want","Shelly is voluntering at a food shelter and asks if others do some volunteer work. Tracy is not into that, but Jody always does some charity for Christmas.","{'Min_10.0% Prob': 13.23201052347819, 'Min_20.0% Prob': 10.707477649052938, 'Min_30.0% Prob': 8.897527027130128, 'Min_40.0% Prob': 8.090839532705454, 'Min_50.0% Prob': 7.178433193879969}","0.7694664597511292","{'rouge1': Score(precision=0.2857142857142857, recall=0.5333333333333333, fmeasure=0.37209302325581395), 'rouge2': Score(precision=0.2222222222222222, recall=0.42857142857142855, fmeasure=0.29268292682926833), 'rougeL': Score(precision=0.2857142857142857, recall=0.5333333333333333, fmeasure=0.37209302325581395)}","111"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here is a summary of the given text:

Max shares that he won't become a","Jim will check out Max's latest music project when he gets home.","{'Min_10.0% Prob': 10.520174026489258, 'Min_20.0% Prob': 10.232303142547607, 'Min_30.0% Prob': 8.944850285847982, 'Min_40.0% Prob': 7.805625343322754, 'Min_50.0% Prob': 7.4772006670633955}","0.2582021653652191","{'rouge1': Score(precision=0.15384615384615385, recall=0.11764705882352941, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15384615384615385, recall=0.11764705882352941, fmeasure=0.13333333333333333)}","58"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
Kane recommends listening to the new 30 Seconds to Mars album to","Kane recommends the new 30 Seconds to Mars album to Shannon.","{'Min_10.0% Prob': 13.787660598754883, 'Min_20.0% Prob': 12.619792938232422, 'Min_30.0% Prob': 10.11742091178894, 'Min_40.0% Prob': 9.110214900970458, 'Min_50.0% Prob': 7.662018094744001}","0.7824787497520447","{'rouge1': Score(precision=0.9090909090909091, recall=0.7142857142857143, fmeasure=0.8), 'rouge2': Score(precision=0.8, recall=0.6153846153846154, fmeasure=0.6956521739130435), 'rougeL': Score(precision=0.9090909090909091, recall=0.7142857142857143, fmeasure=0.8)}","38"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the given text:

**Summary:** Andy visits Paul at his","Andy is going to visit Paul in about 1 hour.","{'Min_10.0% Prob': 8.4871244430542, 'Min_20.0% Prob': 8.006025075912476, 'Min_30.0% Prob': 6.970386505126953, 'Min_40.0% Prob': 6.334997057914734, 'Min_50.0% Prob': 5.6327817916870115}","0.5472555756568909","{'rouge1': Score(precision=0.3, recall=0.2, fmeasure=0.24), 'rouge2': Score(precision=0.1111111111111111, recall=0.07142857142857142, fmeasure=0.08695652173913043), 'rougeL': Score(precision=0.3, recall=0.2, fmeasure=0.24)}","66"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
The conversation appears to be between two friends, Caroline and Megan. They seem to be","Caroline and Megan play a guessing game - they need to guess which film a quote comes from.","{'Min_10.0% Prob': 13.174249649047852, 'Min_20.0% Prob': 11.354833285013834, 'Min_30.0% Prob': 9.81684513092041, 'Min_40.0% Prob': 8.744217191423688, 'Min_50.0% Prob': 7.949000835418701}","0.6358372569084167","{'rouge1': Score(precision=0.29411764705882354, recall=0.3125, fmeasure=0.30303030303030304), 'rouge2': Score(precision=0.125, recall=0.13333333333333333, fmeasure=0.12903225806451615), 'rougeL': Score(precision=0.29411764705882354, recall=0.3125, fmeasure=0.30303030303030304)}","77"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the provided text:

- Ron sends an informal message to Josh","Josh should check the email from Ron. ","{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 8.98360824584961, 'Min_30.0% Prob': 8.628321647644043, 'Min_40.0% Prob': 8.304017384847006, 'Min_50.0% Prob': 7.932764530181885}","0.6051577925682068","{'rouge1': Score(precision=0.42857142857142855, recall=0.1875, fmeasure=0.26086956521739124), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2857142857142857, recall=0.125, fmeasure=0.17391304347826086)}","70"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the given text:

- Phil asks Phoebe if she","Phoebe cannot go out today because she broke a bottle of her mother's expensive perfume. Phoebe's mother is angry. The smell of the perfume in the apartment is too intense now.","{'Min_10.0% Prob': 9.371719042460123, 'Min_20.0% Prob': 7.6264785357884, 'Min_30.0% Prob': 6.670136451721191, 'Min_40.0% Prob': 5.994409513473511, 'Min_50.0% Prob': 5.384581365083394}","0.447594553232193","{'rouge1': Score(precision=0.18181818181818182, recall=0.42857142857142855, fmeasure=0.2553191489361702), 'rouge2': Score(precision=0.03125, recall=0.07692307692307693, fmeasure=0.044444444444444446), 'rougeL': Score(precision=0.09090909090909091, recall=0.21428571428571427, fmeasure=0.1276595744680851)}","142"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the given text:

Rob and Eve plan to meet up on","Rob and Eve will meet on Sunday morning to go to the shops. Eve has something to do at about 3. ","{'Min_10.0% Prob': 10.201478481292725, 'Min_20.0% Prob': 9.051660418510437, 'Min_30.0% Prob': 8.245991161891393, 'Min_40.0% Prob': 7.420690907372369, 'Min_50.0% Prob': 6.49434095621109}","0.6243759989738464","{'rouge1': Score(precision=0.3333333333333333, recall=0.4117647058823529, fmeasure=0.36842105263157887), 'rouge2': Score(precision=0.1, recall=0.125, fmeasure=0.11111111111111112), 'rougeL': Score(precision=0.23809523809523808, recall=0.29411764705882354, fmeasure=0.2631578947368421)}","71"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
The conversation between Betty and Sandra revolves around their mutual admiration for someone who takes care of","Betty shares a photo of a man with a cat with Sandra. Sandra's ex wants to get back. She misses him. Betty comes over with wine at 6.","{'Min_10.0% Prob': 9.701224009195963, 'Min_20.0% Prob': 9.063554922739664, 'Min_30.0% Prob': 8.140691566467286, 'Min_40.0% Prob': 7.315333843231201, 'Min_50.0% Prob': 6.480846559300142}","0.5536681413650513","{'rouge1': Score(precision=0.10344827586206896, recall=0.16666666666666666, fmeasure=0.1276595744680851), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06896551724137931, recall=0.1111111111111111, fmeasure=0.0851063829787234)}","97"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
The conversation between Anna and Peter revolves around an app designed for men that allows users to","Anna likes a new app in which you can virtually try on clothes. Peter is not quite convinced it is necessary.","{'Min_10.0% Prob': 11.957434177398682, 'Min_20.0% Prob': 10.146669507026672, 'Min_30.0% Prob': 8.899678309758505, 'Min_40.0% Prob': 7.830942094326019, 'Min_50.0% Prob': 6.824746695431796}","0.5652995109558105","{'rouge1': Score(precision=0.14285714285714285, recall=0.16666666666666666, fmeasure=0.15384615384615383), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09523809523809523, recall=0.1111111111111111, fmeasure=0.10256410256410256)}","90"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the provided text:

Dan describes getting an injection with anesthesia but","Dan's had an injection with anaesthesis because he got swollen. He feels it's not working though and it still hurts him.","{'Min_10.0% Prob': 11.26071548461914, 'Min_20.0% Prob': 8.863132762908936, 'Min_30.0% Prob': 7.557649195194244, 'Min_40.0% Prob': 7.003607177734375, 'Min_50.0% Prob': 6.220920856182392}","0.5819634199142456","{'rouge1': Score(precision=0.21739130434782608, recall=0.29411764705882354, fmeasure=0.25), 'rouge2': Score(precision=0.09090909090909091, recall=0.125, fmeasure=0.10526315789473685), 'rougeL': Score(precision=0.17391304347826086, recall=0.23529411764705882, fmeasure=0.19999999999999998)}","96"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
Judah and Archie discuss Archie's arrival in Judah's location around midnight","Archie is arriving from Southampton around midnight. He will travel by bus. He will call Judah.","{'Min_10.0% Prob': 14.879043579101562, 'Min_20.0% Prob': 12.320614576339722, 'Min_30.0% Prob': 10.837368488311768, 'Min_40.0% Prob': 9.513219594955444, 'Min_50.0% Prob': 8.554044103622436}","0.707246720790863","{'rouge1': Score(precision=0.3125, recall=0.3333333333333333, fmeasure=0.3225806451612903), 'rouge2': Score(precision=0.06666666666666667, recall=0.07142857142857142, fmeasure=0.0689655172413793), 'rougeL': Score(precision=0.25, recall=0.26666666666666666, fmeasure=0.2580645161290323)}","82"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Summary:
Chloe hasn't watched the series yet because she was busy this week,","Chloe will watch the serious recommended by Biwott at the weekend.","{'Min_10.0% Prob': 17.15049171447754, 'Min_20.0% Prob': 14.768533706665039, 'Min_30.0% Prob': 12.90961217880249, 'Min_40.0% Prob': 12.208792877197265, 'Min_50.0% Prob': 10.718287467956543}","0.6236327886581421","{'rouge1': Score(precision=0.2727272727272727, recall=0.2, fmeasure=0.23076923076923075), 'rouge2': Score(precision=0.1, recall=0.07142857142857142, fmeasure=0.08333333333333333), 'rougeL': Score(precision=0.2727272727272727, recall=0.2, fmeasure=0.23076923076923075)}","54"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the given text:

Ladies Lauren and Nelly express interest","Lauren want's to have a small tattoo above her ankle.","{'Min_10.0% Prob': 9.591019630432129, 'Min_20.0% Prob': 9.360582828521729, 'Min_30.0% Prob': 9.102069536844889, 'Min_40.0% Prob': 8.84564733505249, 'Min_50.0% Prob': 7.647367080052693}","0.3085397481918335","{'rouge1': Score(precision=0.2727272727272727, recall=0.2, fmeasure=0.23076923076923075), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.18181818181818182, recall=0.13333333333333333, fmeasure=0.15384615384615383)}","63"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
The text describes Wendy's concern about an upstairs toilet being blocked, which has been a","The toilet upstairs is blocked again. Wendy and David can't afford the plumber as Wendy spent the money on her sister's birthday present.","{'Min_10.0% Prob': 11.004861831665039, 'Min_20.0% Prob': 8.808903408050536, 'Min_30.0% Prob': 8.06387117930821, 'Min_40.0% Prob': 7.226767110824585, 'Min_50.0% Prob': 6.556080671457144}","0.7327336072921753","{'rouge1': Score(precision=0.24, recall=0.35294117647058826, fmeasure=0.28571428571428564), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.12, recall=0.17647058823529413, fmeasure=0.14285714285714282)}","103"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","system
Here's a summary of the given text:

Kaylen and Rowen are discussing driving","Kaylen wants to know if there is left-hand traffic in Rowen's country. He confirms there is. She thinks she wouldn't be able to drive there.","{'Min_10.0% Prob': 16.624618848164875, 'Min_20.0% Prob': 14.603400866190592, 'Min_30.0% Prob': 12.853211085001627, 'Min_40.0% Prob': 11.29253868261973, 'Min_50.0% Prob': 9.95796000957489}","0.525081992149353","{'rouge1': Score(precision=0.14285714285714285, recall=0.26666666666666666, fmeasure=0.18604651162790697), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10714285714285714, recall=0.2, fmeasure=0.13953488372093023)}","110"
"Qwen/Qwen2.5-1.5B-Instruct","Summarize the following text: ","Samsum","user
Summary:

Tom mentions he has to go somewhere and shares a file named ""other"".","Tom wants to go to Robinson Crusoe's island.","{'Min_10.0% Prob': 18.348983764648438, 'Min_20.0% Prob': 12.865813732147217, 'Min_30.0% Prob': 10.149206320444742, 'Min_40.0% Prob': 8.745397567749023, 'Min_50.0% Prob': 7.3188416957855225}","0.3440532684326172","{'rouge1': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25), 'rouge2': Score(precision=0.125, recall=0.07142857142857142, fmeasure=0.09090909090909091), 'rougeL': Score(precision=0.3333333333333333, recall=0.2, fmeasure=0.25)}","61"
