"Model","Task_Prefix","Dataset_Name","Model_Responses","Gold_Labels","Min_K_Responses","cos_sim_scores","rouge_sim_scores","levenshtein_distance"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Maya: Love you
Randolph: Love you too

The text is a","Maya will buy 5 packs of earplugs for Randolph at the pharmacy.","{'Min_10.0% Prob': 10.56640625, 'Min_20.0% Prob': 9.416015625, 'Min_30.0% Prob': 8.707682291666666, 'Min_40.0% Prob': 7.735107421875, 'Min_50.0% Prob': 6.8140625}","0.3509078025817871","{'rouge1': Score(precision=0.25, recall=0.2727272727272727, fmeasure=0.2608695652173913), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.25, recall=0.2727272727272727, fmeasure=0.2608695652173913)}","48"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
David: will do
Jane: talk to you soon
David: bye","David is coming home for Christmas next week.  Jane has no idea what to buy their father so David is going to order an ipad online.","{'Min_10.0% Prob': 11.020833333333334, 'Min_20.0% Prob': 9.837239583333334, 'Min_30.0% Prob': 8.946614583333334, 'Min_40.0% Prob': 7.897623697916667, 'Min_50.0% Prob': 6.987109375}","0.4976502656936645","{'rouge1': Score(precision=0.15384615384615385, recall=0.4, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15384615384615385, recall=0.4, fmeasure=0.2222222222222222)}","103"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Betty: I'd love to catch up over coffee sometime.
Isabel","Isabella is grateful to Betty for sharing the information about her work yesterday. Isabella offers Betty her company, should Betty want to do something together.","{'Min_10.0% Prob': 12.223958333333334, 'Min_20.0% Prob': 9.636067708333334, 'Min_30.0% Prob': 8.269965277777779, 'Min_40.0% Prob': 7.356119791666667, 'Min_50.0% Prob': 6.609895833333334}","0.5504605174064636","{'rouge1': Score(precision=0.08, recall=0.18181818181818182, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.18181818181818182, fmeasure=0.1111111111111111)}","131"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","Take your time. Have a good day at work.
Amy: Thanks. You too.","Hollie says hello to Amy, but Amy is busy working and can't chat right now.","{'Min_10.0% Prob': 9.23046875, 'Min_20.0% Prob': 8.4208984375, 'Min_30.0% Prob': 7.524088541666667, 'Min_40.0% Prob': 6.7666015625, 'Min_50.0% Prob': 5.9654296875}","0.4962862730026245","{'rouge1': Score(precision=0.125, recall=0.15384615384615385, fmeasure=0.13793103448275862), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0625, recall=0.07692307692307693, fmeasure=0.06896551724137931)}","57"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","

Who is going swimming?
What time are they going?
Who is joining","Alex will go swimming toghether with Huda in two hours. ","{'Min_10.0% Prob': 16.390625, 'Min_20.0% Prob': 12.6328125, 'Min_30.0% Prob': 11.748046875, 'Min_40.0% Prob': 10.243489583333334, 'Min_50.0% Prob': 8.93505859375}","0.5388844609260559","{'rouge1': Score(precision=0.2, recall=0.16666666666666666, fmeasure=0.1818181818181818), 'rouge2': Score(precision=0.1111111111111111, recall=0.09090909090909091, fmeasure=0.09999999999999999), 'rougeL': Score(precision=0.2, recall=0.16666666666666666, fmeasure=0.1818181818181818)}","46"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Janet: He’s a disgrace to the office of the President of the","Janet, Nicole, Alison, Arlene, Leslie, Ros, Eric and Sue are all complaining about Donald Trump and his absence at the ceremony. ","{'Min_10.0% Prob': 11.447916666666666, 'Min_20.0% Prob': 9.584263392857142, 'Min_30.0% Prob': 8.740625, 'Min_40.0% Prob': 7.806361607142857, 'Min_50.0% Prob': 6.8662109375}","0.4167860448360443","{'rouge1': Score(precision=0.09523809523809523, recall=0.15384615384615385, fmeasure=0.11764705882352941), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09523809523809523, recall=0.15384615384615385, fmeasure=0.11764705882352941)}","98"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","I am glad I could help.","Rashi is confused by too many career choices. Teacher advises him to choose something he has passion for and what interests him.","{'Min_10.0% Prob': 13.5546875, 'Min_20.0% Prob': 11.5671875, 'Min_30.0% Prob': 9.6201171875, 'Min_40.0% Prob': 8.59296875, 'Min_50.0% Prob': 7.349459134615385}","0.0950721651315689","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}","114"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Corbin: Thank you.

Translation:

Corbin: Is this the","Corbin reported to the department in charge of school violence that his friend has been beaten.","{'Min_10.0% Prob': 11.84375, 'Min_20.0% Prob': 9.645833333333334, 'Min_30.0% Prob': 8.76640625, 'Min_40.0% Prob': 8.096540178571429, 'Min_50.0% Prob': 7.524305555555555}","0.364171415567398","{'rouge1': Score(precision=0.125, recall=0.25, fmeasure=0.16666666666666666), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.25, fmeasure=0.16666666666666666)}","73"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Joel: You're welcome! Have a great day! 😊","Marta needs help with the PC. On Joel's advice, she will contact Cynthia or Elena as they might know someone. ","{'Min_10.0% Prob': 11.877604166666666, 'Min_20.0% Prob': 10.193359375, 'Min_30.0% Prob': 8.845052083333334, 'Min_40.0% Prob': 7.785807291666667, 'Min_50.0% Prob': 6.6148681640625}","0.202717900276184","{'rouge1': Score(precision=0.047619047619047616, recall=0.125, fmeasure=0.06896551724137931), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.047619047619047616, recall=0.125, fmeasure=0.06896551724137931)}","89"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum",", happy to help. Let's make it happen!","Ann doesn't know what she should give to her dad as a birthday gift. He's turning 50. Fiona tries to help her and suggests a paintball match.","{'Min_10.0% Prob': 10.462890625, 'Min_20.0% Prob': 8.9296875, 'Min_30.0% Prob': 7.603841145833333, 'Min_40.0% Prob': 6.4783935546875, 'Min_50.0% Prob': 5.4990234375}","0.1249863877892494","{'rouge1': Score(precision=0.10344827586206896, recall=0.375, fmeasure=0.16216216216216217), 'rouge2': Score(precision=0.03571428571428571, recall=0.14285714285714285, fmeasure=0.05714285714285715), 'rougeL': Score(precision=0.06896551724137931, recall=0.25, fmeasure=0.1081081081081081)}","119"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum",":*:*:*:*:*:*:*:*:*:*","Fatima is worried about Jenson and Alene. Alene has issues. Lincoln doesn't want Fatima to worry about others too much.","{'Min_10.0% Prob': 11.380208333333334, 'Min_20.0% Prob': 9.98046875, 'Min_30.0% Prob': 8.90625, 'Min_40.0% Prob': 7.966346153846154, 'Min_50.0% Prob': 7.1151123046875}","0.0983841493725776","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","119"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","

1. Lisa wants to clean the house and asks Bob for help.
2. Bob","Bob is going to help Lisa clean the house, he will clean the bathroom. ","{'Min_10.0% Prob': 9.46875, 'Min_20.0% Prob': 7.6328125, 'Min_30.0% Prob': 6.59609375, 'Min_40.0% Prob': 5.992745535714286, 'Min_50.0% Prob': 5.4296875}","0.7596241235733032","{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.15384615384615385, recall=0.15384615384615385, fmeasure=0.15384615384615385), 'rougeL': Score(precision=0.2857142857142857, recall=0.2857142857142857, fmeasure=0.2857142857142857)}","48"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum",", so we'll go to his office and let him know that we are ready to play","luke and martial want to help the team and play despite their injuries. They will meet at carrington and go to the coach's office.","{'Min_10.0% Prob': 10.856770833333334, 'Min_20.0% Prob': 9.75390625, 'Min_30.0% Prob': 8.710503472222221, 'Min_40.0% Prob': 7.391225961538462, 'Min_50.0% Prob': 6.662353515625}","0.2973871827125549","{'rouge1': Score(precision=0.24, recall=0.35294117647058826, fmeasure=0.28571428571428564), 'rouge2': Score(precision=0.041666666666666664, recall=0.0625, fmeasure=0.05), 'rougeL': Score(precision=0.12, recall=0.17647058823529413, fmeasure=0.14285714285714282)}","91"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","<file_photo>
Emily: <3 <3 <3

Julie:","Emily and Julie wish Merry Christmas to each other.","{'Min_10.0% Prob': 16.296875, 'Min_20.0% Prob': 12.4609375, 'Min_30.0% Prob': 11.119791666666666, 'Min_40.0% Prob': 9.4515625, 'Min_50.0% Prob': 8.559895833333334}","0.480310320854187","{'rouge1': Score(precision=0.2222222222222222, recall=0.2857142857142857, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.2857142857142857, fmeasure=0.25)}","44"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","man
Ricky: yeah, it does.

What is the main idea of the","Ricky's new neighbours are nice but loud. They own a parakeet that makes a lot of noise throughout the night.","{'Min_10.0% Prob': 11.15625, 'Min_20.0% Prob': 8.815625, 'Min_30.0% Prob': 7.7939453125, 'Min_40.0% Prob': 7.118607954545454, 'Min_50.0% Prob': 6.350725446428571}","0.3881992399692535","{'rouge1': Score(precision=0.14285714285714285, recall=0.25, fmeasure=0.18181818181818182), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.25, fmeasure=0.18181818181818182)}","85"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Brenda: Bye Sandra, see you soon!","Sandra and Brenda used to work together in the clothes factory 25 years ago. Sandra still lives in Kings Norton. Brenda lives in Stoke now. Her husband Bill died 5 years ago. They will meet in Birmingham for a lunch next Saturday about 11. They want to organize a reunion for the Lister's girls. ","{'Min_10.0% Prob': 10.162946428571429, 'Min_20.0% Prob': 8.419791666666667, 'Min_30.0% Prob': 7.164741847826087, 'Min_40.0% Prob': 6.161605342741935, 'Min_50.0% Prob': 5.3889222756410255}","0.4961922168731689","{'rouge1': Score(precision=0.03636363636363636, recall=0.3333333333333333, fmeasure=0.06557377049180327), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.03636363636363636, recall=0.3333333333333333, fmeasure=0.06557377049180327)}","268"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
John: see you then!
Joan: bye!","Joan and John are going to watch ""A Star is Born"" on Thursday around 8 p.m.","{'Min_10.0% Prob': 11.3046875, 'Min_20.0% Prob': 8.38671875, 'Min_30.0% Prob': 6.673549107142857, 'Min_40.0% Prob': 5.98828125, 'Min_50.0% Prob': 5.2421875}","0.4160014390945434","{'rouge1': Score(precision=0.11764705882352941, recall=0.3333333333333333, fmeasure=0.1739130434782609), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.16666666666666666, fmeasure=0.08695652173913045)}","61"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Donna: I don't think so.
George: Why not?","Donna will pay George a visit tonight to discuss a personal matter.","{'Min_10.0% Prob': 9.1484375, 'Min_20.0% Prob': 8.416666666666666, 'Min_30.0% Prob': 8.044921875, 'Min_40.0% Prob': 6.833984375, 'Min_50.0% Prob': 6.391741071428571}","0.6842787265777588","{'rouge1': Score(precision=0.16666666666666666, recall=0.2222222222222222, fmeasure=0.1904761904761905), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.2222222222222222, fmeasure=0.1904761904761905)}","52"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","

Transcript of a conversation between two friends, Louis and Fabian, who are saying good","Louis finishes the conversation with Fabian because his mother is calling.","{'Min_10.0% Prob': 12.3125, 'Min_20.0% Prob': 11.921875, 'Min_30.0% Prob': 10.439453125, 'Min_40.0% Prob': 9.46015625, 'Min_50.0% Prob': 7.924944196428571}","0.647804856300354","{'rouge1': Score(precision=0.2727272727272727, recall=0.21428571428571427, fmeasure=0.23999999999999996), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.18181818181818182, recall=0.14285714285714285, fmeasure=0.16)}","62"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","😂
Irene: I'll take good care of him
C","Irene will take Crystal's son shopping for clothes.","{'Min_10.0% Prob': 14.1484375, 'Min_20.0% Prob': 10.8671875, 'Min_30.0% Prob': 9.0224609375, 'Min_40.0% Prob': 8.55390625, 'Min_50.0% Prob': 7.540736607142857}","0.4201692044734955","{'rouge1': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2222222222222222, recall=0.2222222222222222, fmeasure=0.2222222222222222)}","36"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","🐱💕
Tony: <photo_file>
Amy","Tony sent a photo of his cat to Amy and Lucas.","{'Min_10.0% Prob': 11.9375, 'Min_20.0% Prob': 9.955078125, 'Min_30.0% Prob': 9.264322916666666, 'Min_40.0% Prob': 8.7705078125, 'Min_50.0% Prob': 7.712239583333333}","0.6240078210830688","{'rouge1': Score(precision=0.2727272727272727, recall=0.75, fmeasure=0.39999999999999997), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2727272727272727, recall=0.75, fmeasure=0.39999999999999997)}","34"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Matt: That would be awesome
Matt: I'll be there with","Matt got a ticket for Dawid Podsiadlo's concert. Thomas is going, too.","{'Min_10.0% Prob': 12.80078125, 'Min_20.0% Prob': 11.109375, 'Min_30.0% Prob': 10.059895833333334, 'Min_40.0% Prob': 9.13916015625, 'Min_50.0% Prob': 8.1005859375}","0.4761746227741241","{'rouge1': Score(precision=0.07692307692307693, recall=0.09090909090909091, fmeasure=0.08333333333333334), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.09090909090909091, fmeasure=0.08333333333333334)}","56"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Chris: Haha, just kidding :)
June: Don'","Some girls had to undress because they had been pushed into the pool.","{'Min_10.0% Prob': 10.1796875, 'Min_20.0% Prob': 9.932291666666666, 'Min_30.0% Prob': 8.9775390625, 'Min_40.0% Prob': 7.645833333333333, 'Min_50.0% Prob': 7.140066964285714}","0.100491777062416","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}","56"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","

The conversation is about whether to go to a village party or not. Jim thinks it would","Mico and Jeff will go to the village party. Jeff will drive.","{'Min_10.0% Prob': 14.7578125, 'Min_20.0% Prob': 11.651041666666666, 'Min_30.0% Prob': 10.591796875, 'Min_40.0% Prob': 9.182291666666666, 'Min_50.0% Prob': 8.748325892857142}","0.5354191064834595","{'rouge1': Score(precision=0.4166666666666667, recall=0.29411764705882354, fmeasure=0.3448275862068966), 'rouge2': Score(precision=0.18181818181818182, recall=0.125, fmeasure=0.14814814814814814), 'rougeL': Score(precision=0.3333333333333333, recall=0.23529411764705882, fmeasure=0.27586206896551724)}","56"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","12

Summarize the text:

Paul and Matthew are discussing the","Paul can couch the game on Saturday as Matthew hasn't found anyone to do that yet. ","{'Min_10.0% Prob': 9.92578125, 'Min_20.0% Prob': 9.376953125, 'Min_30.0% Prob': 8.55078125, 'Min_40.0% Prob': 7.7685546875, 'Min_50.0% Prob': 7.19140625}","0.5048516988754272","{'rouge1': Score(precision=0.17647058823529413, recall=0.3, fmeasure=0.22222222222222224), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11764705882352941, recall=0.2, fmeasure=0.14814814814814817)}","59"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","!
Fred: no problem Luke
Fred: see you soon!
","Freddy will pick Luke up at about 3:15 pm.","{'Min_10.0% Prob': 12.15625, 'Min_20.0% Prob': 10.7578125, 'Min_30.0% Prob': 10.162109375, 'Min_40.0% Prob': 8.741536458333334, 'Min_50.0% Prob': 7.933872767857143}","0.4241213798522949","{'rouge1': Score(precision=0.1, recall=0.125, fmeasure=0.11111111111111112), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.125, fmeasure=0.11111111111111112)}","36"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Ryan: 😎😎😎
","Ryan and Jack are going to the casting for a dance show.","{'Min_10.0% Prob': 11.5234375, 'Min_20.0% Prob': 10.640625, 'Min_30.0% Prob': 9.263020833333334, 'Min_40.0% Prob': 7.73984375, 'Min_50.0% Prob': 7.105794270833333}","0.4567607641220093","{'rouge1': Score(precision=0.08333333333333333, recall=1.0, fmeasure=0.15384615384615385), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=1.0, fmeasure=0.15384615384615385)}","53"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Joanne: I’ll just go and see her and try to make her feel better","Joanne is going to go back home to France for the holidays. She's going to cheer her mum up because her parents separated a few months ago. Evelyn offers Joanne to spend Christmas together if she brings her mum over here. ","{'Min_10.0% Prob': 10.309375, 'Min_20.0% Prob': 8.064630681818182, 'Min_30.0% Prob': 7.1552734375, 'Min_40.0% Prob': 6.221590909090909, 'Min_50.0% Prob': 5.489366319444445}","0.5895763039588928","{'rouge1': Score(precision=0.11904761904761904, recall=0.3333333333333333, fmeasure=0.1754385964912281), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11904761904761904, recall=0.3333333333333333, fmeasure=0.1754385964912281)}","176"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","hug*
Raul: ;*hug*
Carla: you","Raul's had a bad night and day. ","{'Min_10.0% Prob': 9.7109375, 'Min_20.0% Prob': 9.3828125, 'Min_30.0% Prob': 8.217447916666666, 'Min_40.0% Prob': 7.2861328125, 'Min_50.0% Prob': 6.191080729166667}","0.3994724452495575","{'rouge1': Score(precision=0.125, recall=0.2, fmeasure=0.15384615384615385), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.2, fmeasure=0.15384615384615385)}","27"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","

What is the main idea of the text?

The text is about a woman named","Angie's having an appointment with Doctor McCormick in an hour. She has strong abdominal pain.","{'Min_10.0% Prob': 10.73046875, 'Min_20.0% Prob': 9.4697265625, 'Min_30.0% Prob': 8.01171875, 'Min_40.0% Prob': 7.021484375, 'Min_50.0% Prob': 6.04638671875}","0.1193842440843582","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}","72"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum",", I'll be back soon.

What is the main topic of the conversation?
","Kelvin and the other class members will discuss the time for their CAT 2 and share their decision with Naheeda soon.","{'Min_10.0% Prob': 13.6015625, 'Min_20.0% Prob': 11.434375, 'Min_30.0% Prob': 10.078125, 'Min_40.0% Prob': 9.34375, 'Min_50.0% Prob': 8.496995192307692}","0.135329931974411","{'rouge1': Score(precision=0.14285714285714285, recall=0.23076923076923078, fmeasure=0.17647058823529413), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09523809523809523, recall=0.15384615384615385, fmeasure=0.11764705882352941)}","86"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","","Karen wants something cheaper than sushi for lunch. Linda, Ronnie and Karen will get takeout pasta boxes to the park.","{'Min_10.0% Prob': 9.901041666666666, 'Min_20.0% Prob': 9.212239583333334, 'Min_30.0% Prob': 8.579427083333334, 'Min_40.0% Prob': 7.483173076923077, 'Min_50.0% Prob': 6.76220703125}","0.142226830124855","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","114"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Christine: No worries, take care of yourself...
Marty: Will","Marty thinks she has sprained her ankle. Marty wants to go to the doctor tomorrow. Christine will pick up Marcel from school today. Tomorrow Christine will take Marcel to school and Marty to the doctor. Marty will call the school. Christine and Marty will meet around 4. ","{'Min_10.0% Prob': 9.24609375, 'Min_20.0% Prob': 7.075721153846154, 'Min_30.0% Prob': 5.78798828125, 'Min_40.0% Prob': 4.984736689814815, 'Min_50.0% Prob': 4.320915670955882}","0.6087831258773804","{'rouge1': Score(precision=0.0851063829787234, recall=0.4444444444444444, fmeasure=0.14285714285714285), 'rouge2': Score(precision=0.021739130434782608, recall=0.125, fmeasure=0.03703703703703704), 'rougeL': Score(precision=0.0851063829787234, recall=0.4444444444444444, fmeasure=0.14285714285714285)}","229"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Cameron: I will try my best to come home as soon as possible
","Peyton is expecting Cameron to bring the video game. Cameron will probably be out for another week.","{'Min_10.0% Prob': 10.4375, 'Min_20.0% Prob': 9.5654296875, 'Min_30.0% Prob': 8.642578125, 'Min_40.0% Prob': 7.476128472222222, 'Min_50.0% Prob': 6.868963068181818}","0.3956169486045837","{'rouge1': Score(precision=0.17647058823529413, recall=0.23076923076923078, fmeasure=0.20000000000000004), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11764705882352941, recall=0.15384615384615385, fmeasure=0.13333333333333333)}","75"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","thing!
Willyx: good luck!
Alicja: thank you!","Alicja's job interview is tomorrow. She will inform Willyx how it goes.","{'Min_10.0% Prob': 12.1953125, 'Min_20.0% Prob': 10.908203125, 'Min_30.0% Prob': 9.874348958333334, 'Min_40.0% Prob': 9.15771484375, 'Min_50.0% Prob': 8.278515625}","0.5738921165466309","{'rouge1': Score(precision=0.15384615384615385, recall=0.2857142857142857, fmeasure=0.2), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.14285714285714285, fmeasure=0.1)}","60"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum",", thank you
Paul: Anything specific you want?
Emma: Just","Paul forgot about his physiotherapy and he will schedule a new appointment. Emma will be home after midnight, so Paul will prepare some food for her.","{'Min_10.0% Prob': 11.9375, 'Min_20.0% Prob': 9.943359375, 'Min_30.0% Prob': 8.65842013888889, 'Min_40.0% Prob': 7.1844951923076925, 'Min_50.0% Prob': 6.23455810546875}","0.5142302513122559","{'rouge1': Score(precision=0.07692307692307693, recall=0.2222222222222222, fmeasure=0.1142857142857143), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.2222222222222222, fmeasure=0.1142857142857143)}","125"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","I'll make it up to you guys later
Sam: Don't worry about it","Sean overslept again.","{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 10.1328125, 'Min_30.0% Prob': 9.61328125, 'Min_40.0% Prob': 9.169270833333334, 'Min_50.0% Prob': 8.544921875}","0.1048823446035385","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}","51"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","

The text is a conversation between two friends, Chris and Tom, about a trip","Chris and Tom are planning a meeting at Chris' place. Chris has a Jacuzzi in his garden. Chris has WiFi and can bring his TV outside. Tom has a low internet limit whenever he's outside of Ireland.","{'Min_10.0% Prob': 12.142578125, 'Min_20.0% Prob': 9.64670138888889, 'Min_30.0% Prob': 8.352678571428571, 'Min_40.0% Prob': 7.463975694444445, 'Min_50.0% Prob': 6.563179347826087}","0.6045250296592712","{'rouge1': Score(precision=0.13157894736842105, recall=0.35714285714285715, fmeasure=0.1923076923076923), 'rouge2': Score(precision=0.05405405405405406, recall=0.15384615384615385, fmeasure=0.08), 'rougeL': Score(precision=0.13157894736842105, recall=0.35714285714285715, fmeasure=0.1923076923076923)}","156"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","","Ela is not taking Harry's phone calls. Cindy calls Ela at Harry's request.","{'Min_10.0% Prob': 12.59765625, 'Min_20.0% Prob': 10.4375, 'Min_30.0% Prob': 9.254557291666666, 'Min_40.0% Prob': 8.33642578125, 'Min_50.0% Prob': 7.625}","0.0838512554764747","{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","71"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","

Translation:
Adam asked Mike if he took the dog for a walk, but","Mike didn't have time to take the dog for a walk, so Adam will take it with him.","{'Min_10.0% Prob': 9.578125, 'Min_20.0% Prob': 9.111328125, 'Min_30.0% Prob': 7.926432291666667, 'Min_40.0% Prob': 6.906982421875, 'Min_50.0% Prob': 5.7453835227272725}","0.8354740142822266","{'rouge1': Score(precision=0.3684210526315789, recall=0.5384615384615384, fmeasure=0.4375), 'rouge2': Score(precision=0.2222222222222222, recall=0.3333333333333333, fmeasure=0.26666666666666666), 'rougeL': Score(precision=0.3157894736842105, recall=0.46153846153846156, fmeasure=0.37499999999999994)}","60"
"lmsys/vicuna-13b-v1.3","Summarize the following text: ","Samsum","
Sophie: Okay, I'll be waiting for you at the bus station.
","Murphy is going to Poanań on Tuesday and coming back on the same day in the afternoon.","{'Min_10.0% Prob': 12.84765625, 'Min_20.0% Prob': 11.880859375, 'Min_30.0% Prob': 10.205078125, 'Min_40.0% Prob': 8.43185763888889, 'Min_50.0% Prob': 7.553799715909091}","0.139158546924591","{'rouge1': Score(precision=0.058823529411764705, recall=0.08333333333333333, fmeasure=0.06896551724137931), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.058823529411764705, recall=0.08333333333333333, fmeasure=0.06896551724137931)}","63"
