Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,Input,Text_Diff
facebook/opt-125m,Summarize the following text: ,Samsum," you in 10min, I'm sure you will be there in 10min
Maria: I'm","Lori is at Copley. Lori was supposed to meet Maria at Prudential, but misunderstood her. There's a traffic jam, but Lori believes she will meet Maria in several minutes. ","{'Min_10.0% Prob': 10.161573886871338, 'Min_20.0% Prob': 8.96474826335907, 'Min_30.0% Prob': 8.033289551734924, 'Min_40.0% Prob': 7.170289576053619, 'Min_50.0% Prob': 6.38376418352127}",0.3421986103057861,"{'rouge1': Score(precision=0.13333333333333333, recall=0.26666666666666666, fmeasure=0.17777777777777776), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06666666666666667, recall=0.13333333333333333, fmeasure=0.08888888888888888)}","Maria: Where are you?
Lori: Copley 
Maria: why not Prudential?
Lori: It's close, I can be there in 10min
Maria: we don't have time, we were supposed to meet at Prudential
Lori: sorry, I misunderstood
Maria: you always misunderstand
Maria: harry up, please, I'm so tired
Lori: there is a traffic jam
Maria: that you would have avoided if you had come to Prudential
Lori: relax, it's Friday!
Maria: So I want to enjoy it, instead of waiting for 30min in front of a mall
Lori: I'm there in 5 min
Maria: We will see","+  you in 10min, I'm sure you will be there in 10min
+ Maria: I'm
- Maria: Where are you?
- Lori: Copley 
- Maria: why not Prudential?
- Lori: It's close, I can be there in 10min
- Maria: we don't have time, we were supposed to meet at Prudential
- Lori: sorry, I misunderstood
- Maria: you always misunderstand
- Maria: harry up, please, I'm so tired
- Lori: there is a traffic jam
- Maria: that you would have avoided if you had come to Prudential
- Lori: relax, it's Friday!
- Maria: So I want to enjoy it, instead of waiting for 30min in front of a mall
- Lori: I'm there in 5 min
- Maria: We will see"
facebook/opt-125m,Summarize the following text: ,Samsum,"
Rose: he's a liar, he's a liar, he's a liar, he's","Randy has been lying about being rich and travelling around the world, as he lives in a studio apartment in the suburbs.","{'Min_10.0% Prob': 9.139928340911865, 'Min_20.0% Prob': 7.149353981018066, 'Min_30.0% Prob': 6.584880896977016, 'Min_40.0% Prob': 5.96056809425354, 'Min_50.0% Prob': 5.432953377564748}",0.3399080336093902,"{'rouge1': Score(precision=0.09090909090909091, recall=0.13333333333333333, fmeasure=0.10810810810810811), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.13333333333333333, fmeasure=0.10810810810810811)}","Marta: i swear that jay is a pathological liar!!!!!!
Rose: why do you say that?
Marta: he keeps talking about how he has all this money and travels all over the world
Rose: lol yes, that's all he talks about
Marta: well i just found out he lives in a studio apartment in the outskirts of town!!!!!!! :-(","+ 
+ Rose: he's a liar, he's a liar, he's a liar, he's
- Marta: i swear that jay is a pathological liar!!!!!!
- Rose: why do you say that?
- Marta: he keeps talking about how he has all this money and travels all over the world
- Rose: lol yes, that's all he talks about
- Marta: well i just found out he lives in a studio apartment in the outskirts of town!!!!!!! :-("
facebook/opt-125m,Summarize the following text: ,Samsum,", thanks!
Ally: I'll be sure to check it out.

Telly","Telly, Chuck and Ally talk about a New Year's party they will attend.","{'Min_10.0% Prob': 9.499984741210938, 'Min_20.0% Prob': 8.788110733032227, 'Min_30.0% Prob': 7.832187461853027, 'Min_40.0% Prob': 7.426658948262532, 'Min_50.0% Prob': 6.681082546710968}",0.402957409620285,"{'rouge1': Score(precision=0.14285714285714285, recall=0.18181818181818182, fmeasure=0.16), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.09090909090909091, fmeasure=0.08)}","Telly: what are you guys doing on New Year's?
Chuck: We're not really sure yet. I think. Ally?
Ally: Idk...
Telly: I was wondering about going to Luke's party but I'm kinda hesitant
Ally: yeah me too. As much as I love Luke his apartment is not particularly party-friendly.
Chuck: there's also a party at Bernie's <file_other>
Telly: oh cool, I wasn't invited ,though :P
Chuck: you know how Bernie is, all of his parties are open, it also says so in the description
Telly: oh, ok, cool
Ally: We were also wondering about The Spot - they are having a New Year's party, but you have to sign up pretty quickly
Telly: is there a fb event?
Ally: <file_other>
Telly: Great, I'll check it out. Let me know when you make up your mind, might help me too ;)
Chuck: you got it","+ , thanks!
+ Ally: I'll be sure to check it out.
+ 
+ Telly
- Telly: what are you guys doing on New Year's?
- Chuck: We're not really sure yet. I think. Ally?
- Ally: Idk...
- Telly: I was wondering about going to Luke's party but I'm kinda hesitant
- Ally: yeah me too. As much as I love Luke his apartment is not particularly party-friendly.
- Chuck: there's also a party at Bernie's <file_other>
- Telly: oh cool, I wasn't invited ,though :P
- Chuck: you know how Bernie is, all of his parties are open, it also says so in the description
- Telly: oh, ok, cool
- Ally: We were also wondering about The Spot - they are having a New Year's party, but you have to sign up pretty quickly
- Telly: is there a fb event?
- Ally: <file_other>
- Telly: Great, I'll check it out. Let me know when you make up your mind, might help me too ;)
- Chuck: you got it"
facebook/opt-125m,Summarize the following text: ,Samsum,"

I'm not sure if I'm the only one who thinks this is a good idea.",Karen passed a driving exam.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 10.686175346374512, 'Min_30.0% Prob': 9.76028299331665, 'Min_40.0% Prob': 9.76028299331665, 'Min_50.0% Prob': 8.372341632843018}",0.0198701694607734,"{'rouge1': Score(precision=0.2, recall=0.058823529411764705, fmeasure=0.0909090909090909), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.058823529411764705, fmeasure=0.0909090909090909)}","Karen: I passed!!!!!
Simon: Whooooooooooah!!!!!
Tim: Congrats!!!
Patty: Guess we have a new designated driver :D","+ 
+ 
+ I'm not sure if I'm the only one who thinks this is a good idea.
- Karen: I passed!!!!!
- Simon: Whooooooooooah!!!!!
- Tim: Congrats!!!
- Patty: Guess we have a new designated driver :D"
facebook/opt-125m,Summarize the following text: ,Samsum,"
Bunny: i think i need to make a new peeling
Gill: i need",The particles in Gill's current peeling are too small. She'll try making her own peeling from ground coffee.,"{'Min_10.0% Prob': 11.998739242553711, 'Min_20.0% Prob': 11.024513244628906, 'Min_30.0% Prob': 9.098892348153251, 'Min_40.0% Prob': 8.291146649254692, 'Min_50.0% Prob': 7.206778009732564}",0.6393347382545471,"{'rouge1': Score(precision=0.15, recall=0.23076923076923078, fmeasure=0.18181818181818185), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1, recall=0.15384615384615385, fmeasure=0.12121212121212123)}","Gill: i need a new peeling
Bunny: why?
Gill: this one is not so good
Gill: it has only small pieces of seeds
Gill: and i need more power
Bunny: you can make your own peeling
Gill: how?
Bunny: do you have some real coffee?
Gill: i think so
Bunny: so make it
Bunny: drink it
Bunny: relax
Bunny: and then take the seeds and pour some oil
Bunny: and scrub your body :)
Gill: brilliant thx :)","+ 
+ Bunny: i think i need to make a new peeling
+ Gill: i need
- Gill: i need a new peeling
- Bunny: why?
- Gill: this one is not so good
- Gill: it has only small pieces of seeds
- Gill: and i need more power
- Bunny: you can make your own peeling
- Gill: how?
- Bunny: do you have some real coffee?
- Gill: i think so
- Bunny: so make it
- Bunny: drink it
- Bunny: relax
- Bunny: and then take the seeds and pour some oil
- Bunny: and scrub your body :)
- Gill: brilliant thx :)"
facebook/opt-125m,Summarize the following text: ,Samsum,"!
Ryan: I'm so glad you're here!
Chris: I'm so glad you",Ryan is visiting family in Manchester for Christmas. Chris stayed home with Ann.,"{'Min_10.0% Prob': 12.978303909301758, 'Min_20.0% Prob': 10.591492335001627, 'Min_30.0% Prob': 10.155059099197388, 'Min_40.0% Prob': 9.365636269251505, 'Min_50.0% Prob': 8.849984100886754}",0.5172950625419617,"{'rouge1': Score(precision=0.15384615384615385, recall=0.14285714285714285, fmeasure=0.14814814814814817), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15384615384615385, recall=0.14285714285714285, fmeasure=0.14814814814814817)}","Ryan: Merry Christmas everybody!
Nick: Merry Xmas!
Chris: Merry Xmas to you!
Chris: Where are you btw?
Ryan: visiting family in Manchester 
Ryan: white a disaster hahhaha
Chris: We stayed home with Ann, first time on our own!
Chris: and I've liked it so far very much","+ !
+ Ryan: I'm so glad you're here!
+ Chris: I'm so glad you
- Ryan: Merry Christmas everybody!
- Nick: Merry Xmas!
- Chris: Merry Xmas to you!
- Chris: Where are you btw?
- Ryan: visiting family in Manchester 
- Ryan: white a disaster hahhaha
- Chris: We stayed home with Ann, first time on our own!
- Chris: and I've liked it so far very much"
facebook/opt-125m,Summarize the following text: ,Samsum,"
Bruce: I'm not sure if I'm going to make it, but I'm going to",Bruce informs Oliver that the campaign is more than successful. They have so far won about 200 backers and crowdfunded 6123 dollars.,"{'Min_10.0% Prob': 13.557087898254395, 'Min_20.0% Prob': 11.883145904541015, 'Min_30.0% Prob': 11.038194247654506, 'Min_40.0% Prob': 9.80890703201294, 'Min_50.0% Prob': 8.79615200482882}",0.297920823097229,"{'rouge1': Score(precision=0.045454545454545456, recall=0.058823529411764705, fmeasure=0.05128205128205128), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.045454545454545456, recall=0.058823529411764705, fmeasure=0.05128205128205128)}","Oliver: Dude, how's the campaign going?
Bruce: It's more than ok, we've got around 200 backers right now
Oliver: Good! Have we reached 5000 dollars yet?
Bruce: Yes, we're a little over 6000... 6132 bucks.
Oliver: Crowdfunding is the way!","+ 
+ Bruce: I'm not sure if I'm going to make it, but I'm going to
- Oliver: Dude, how's the campaign going?
- Bruce: It's more than ok, we've got around 200 backers right now
- Oliver: Good! Have we reached 5000 dollars yet?
- Bruce: Yes, we're a little over 6000... 6132 bucks.
- Oliver: Crowdfunding is the way!"
facebook/opt-125m,Summarize the following text: ,Samsum,"
Kane: I'm not sure what to do
Liam: I'm not sure what",Liam will pick up Kane at 8. ,"{'Min_10.0% Prob': 8.936279296875, 'Min_20.0% Prob': 7.981184005737305, 'Min_30.0% Prob': 7.620039621988933, 'Min_40.0% Prob': 7.201293230056763, 'Min_50.0% Prob': 6.936176395416259}",0.6857918500900269,"{'rouge1': Score(precision=0.2857142857142857, recall=0.14285714285714285, fmeasure=0.19047619047619047), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.07142857142857142, fmeasure=0.09523809523809523)}","Liam: will pick you up at 8
Liam: be ready
Kane: cool man
Liam: just don't get us late please","+ 
+ Kane: I'm not sure what to do
+ Liam: I'm not sure what
- Liam: will pick you up at 8
- Liam: be ready
- Kane: cool man
- Liam: just don't get us late please"
facebook/opt-125m,Summarize the following text: ,Samsum," he's so angry. I'm sorry, I'm not sure what to say. I'm not",Kate had a fight with Chris about refugees. He thinks the U.S. should not accept them. Kate and Mary do not share this opinion. They are having second thoughts about their friendship.,"{'Min_10.0% Prob': 12.248811721801758, 'Min_20.0% Prob': 9.261289392198835, 'Min_30.0% Prob': 8.130996964194559, 'Min_40.0% Prob': 7.111990372339885, 'Min_50.0% Prob': 6.3317468040867855}",0.1163167208433151,"{'rouge1': Score(precision=0.12121212121212122, recall=0.23529411764705882, fmeasure=0.16), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.12121212121212122, recall=0.23529411764705882, fmeasure=0.16)}","Kate: I just had a fight with Chris :/
Mary: Oh no, not again
Kate: It's not me who started it. I don't know why he says certain stuff, it seems like he's doing it on purpose
Mary: What was it this time?
Kate: Same thing, as always. Really, he knows what I think and I know what he thinks so I don't bring up certain things. I don't want to argue, but if it keeps happening, I don't see the point of talking to him
Kate: I'm angry every single time I talk with him
Mary: Eh, I don't get why he keeps doing it. What did he say?
Kate: I don't want to get worked up over it again, but really usual stuff. He watched a programme about the refugees and went on a rant about it
Mary: oh god
Kate: right?! I don't know why I'm still talking with him. I tried to talk some sense into him, apparently with no luck
Mary: What did you tell him?
Kate: What I usually tell him. He was an immigrant once, he was working abroad, I sent him all the data and research, statistics, everything.
Mary: I'm afraid Chris may be too pig-headed for that
Kate: Pfff I bet he didn't even read anything. He's just watching the nationalists, Trump and all those idiots, listens to everything they're saying on the telly instead of just thinking for once
Mary: I know, to be honest I kind of avoid these subjects when I'm talking with him
Kate: Well, I try to as well, but as you can see he can't stop himself
Kate: I know he's our friend and we go out often, but I'm not sure I can do it any more, I don't want be friends with someone who thinks that Mexican children are worse and that they should be kept away from the US
Mary: Oh my god he said that?
Kate: Yes :/
Mary: Jesus, I knew he has strong views, but to say something like that? That's a bit too much
Kate: You're telling me this. I think we should reconsider this let's say friendship, because if every conversation will lead to something like this, I'm not interested in staying in touch with him
Mary: No wonder","+  he's so angry. I'm sorry, I'm not sure what to say. I'm not
- Kate: I just had a fight with Chris :/
- Mary: Oh no, not again
- Kate: It's not me who started it. I don't know why he says certain stuff, it seems like he's doing it on purpose
- Mary: What was it this time?
- Kate: Same thing, as always. Really, he knows what I think and I know what he thinks so I don't bring up certain things. I don't want to argue, but if it keeps happening, I don't see the point of talking to him
- Kate: I'm angry every single time I talk with him
- Mary: Eh, I don't get why he keeps doing it. What did he say?
- Kate: I don't want to get worked up over it again, but really usual stuff. He watched a programme about the refugees and went on a rant about it
- Mary: oh god
- Kate: right?! I don't know why I'm still talking with him. I tried to talk some sense into him, apparently with no luck
- Mary: What did you tell him?
- Kate: What I usually tell him. He was an immigrant once, he was working abroad, I sent him all the data and research, statistics, everything.
- Mary: I'm afraid Chris may be too pig-headed for that
- Kate: Pfff I bet he didn't even read anything. He's just watching the nationalists, Trump and all those idiots, listens to everything they're saying on the telly instead of just thinking for once
- Mary: I know, to be honest I kind of avoid these subjects when I'm talking with him
- Kate: Well, I try to as well, but as you can see he can't stop himself
- Kate: I know he's our friend and we go out often, but I'm not sure I can do it any more, I don't want be friends with someone who thinks that Mexican children are worse and that they should be kept away from the US
- Mary: Oh my god he said that?
- Kate: Yes :/
- Mary: Jesus, I knew he has strong views, but to say something like that? That's a bit too much
- Kate: You're telling me this. I think we should reconsider this let's say friendship, because if every conversation will lead to something like this, I'm not interested in staying in touch with him
- Mary: No wonder"
facebook/opt-125m,Summarize the following text: ,Samsum,".
Celine: I'm sorry, I'm not sure what to say.
Mia","Celine and Mark went skating, it's the first time for Mark.","{'Min_10.0% Prob': 8.414915084838867, 'Min_20.0% Prob': 7.694382190704346, 'Min_30.0% Prob': 7.271723389625549, 'Min_40.0% Prob': 6.660000006357829, 'Min_50.0% Prob': 6.3973526273454935}",0.2500986158847809,"{'rouge1': Score(precision=0.08333333333333333, recall=0.08333333333333333, fmeasure=0.08333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08333333333333333, recall=0.08333333333333333, fmeasure=0.08333333333333333)}","Celine: <file_picture>
Mia: where are you?
Celine: We went on skates.
Mia: Mark knows how to skate?
Celine: No.
Celine: It's his first time.
Celine: Thanks to that, we have a lot of fun here
Mia: I would like to be there with you","+ .
+ Celine: I'm sorry, I'm not sure what to say.
+ Mia
- Celine: <file_picture>
- Mia: where are you?
- Celine: We went on skates.
- Mia: Mark knows how to skate?
- Celine: No.
- Celine: It's his first time.
- Celine: Thanks to that, we have a lot of fun here
- Mia: I would like to be there with you"
facebook/opt-125m,Summarize the following text: ,Samsum,                    ,Sarah paid 500 quid to go back home for Passover. Sarah is going to the desert with the whole family. Lia went to Negev last year. Passover is both Lia and Sarah's favorite holiday. Lia will talk to her mum about the tickets. Sarah is flying on the 28th.,"{'Min_10.0% Prob': 13.09575859705607, 'Min_20.0% Prob': 10.411389072736105, 'Min_30.0% Prob': 8.77513853708903, 'Min_40.0% Prob': 7.673439850409825, 'Min_50.0% Prob': 6.69675781649928}",0.1032712310552597,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","Sarah: Are you going back home for Passover?
Lia: Not sure yet, you?
Sarah: I'll be going.
Lia: I don't know. My family wants me to come but the tickets are so expensive and I have so much work. 
Sarah: I know. Same here. I bought my tickets yesterday.
Lia: How much did you pay?
Sarah: 500 quid.
Lia: It's expensive.
Sarah: What to do...
Lia: I'll see maybe my family can help me out. It would be lovely to spend holidays with them.
Sarah: This year we are going to the desert. The whole family will sleep in a huge tent.
Lia: That's great. Last year we went to Negev.
Sarah: Really? That's where we are going this year.
Lia: It is absolutely amazing. You will love it!
Sarah: :D
Lia: I wish I could go too...
Sarah: Passover is definitely my favourite holiday.
Lia: Mine too. I'll talk to my mum later. We'll see. When are you flying?
Sarah: On the 28th.
Lia: Great. ","+                     
- Sarah: Are you going back home for Passover?
- Lia: Not sure yet, you?
- Sarah: I'll be going.
- Lia: I don't know. My family wants me to come but the tickets are so expensive and I have so much work. 
- Sarah: I know. Same here. I bought my tickets yesterday.
- Lia: How much did you pay?
- Sarah: 500 quid.
- Lia: It's expensive.
- Sarah: What to do...
- Lia: I'll see maybe my family can help me out. It would be lovely to spend holidays with them.
- Sarah: This year we are going to the desert. The whole family will sleep in a huge tent.
- Lia: That's great. Last year we went to Negev.
- Sarah: Really? That's where we are going this year.
- Lia: It is absolutely amazing. You will love it!
- Sarah: :D
- Lia: I wish I could go too...
- Sarah: Passover is definitely my favourite holiday.
- Lia: Mine too. I'll talk to my mum later. We'll see. When are you flying?
- Sarah: On the 28th.
- Lia: Great. "
facebook/opt-125m,Summarize the following text: ,Samsum,"
Jack: I got it.
Gene: I got it.
Jack: I got it","Jack has not received yet the package Gene had sent him on Friday. She sent him the tracking number, so he could check the status of the shipment. ","{'Min_10.0% Prob': 11.746729214986166, 'Min_20.0% Prob': 8.845486164093018, 'Min_30.0% Prob': 7.700999048021105, 'Min_40.0% Prob': 6.958378632863362, 'Min_50.0% Prob': 6.245695650577545}",0.5691683888435364,"{'rouge1': Score(precision=0.07142857142857142, recall=0.16666666666666666, fmeasure=0.1), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.16666666666666666, fmeasure=0.1)}","Gene: Did you get the package I sent you
Jack: No, when did you send it?
Gene: on Friday
Jack: shit I should have gotten it by now
Jack: send me the tracking umber I;ll check whats up
Gene: 12345678900","+ 
+ Jack: I got it.
+ Gene: I got it.
+ Jack: I got it
- Gene: Did you get the package I sent you
- Jack: No, when did you send it?
- Gene: on Friday
- Jack: shit I should have gotten it by now
- Jack: send me the tracking umber I;ll check whats up
- Gene: 12345678900"
facebook/opt-125m,Summarize the following text: ,Samsum,"
Miranda: I have to work tomorrow.
Stephanie: I have to work tomorrow",Miranda can't make her meeting with Stephanie as she has to work. ,"{'Min_10.0% Prob': 13.887259483337402, 'Min_20.0% Prob': 10.919178009033203, 'Min_30.0% Prob': 10.125645399093628, 'Min_40.0% Prob': 8.53397043546041, 'Min_50.0% Prob': 7.14562264084816}",0.6212478876113892,"{'rouge1': Score(precision=0.3076923076923077, recall=0.3333333333333333, fmeasure=0.32), 'rouge2': Score(precision=0.08333333333333333, recall=0.09090909090909091, fmeasure=0.08695652173913043), 'rougeL': Score(precision=0.3076923076923077, recall=0.3333333333333333, fmeasure=0.32)}","Miranda: Hi S, could we cancel tomorrow's meeting?
Stephanie: again? what happened?
Miranda: I have to work :(
Stephanie: you work 20 hours a day!
Miranda: that's what young doctors do
Stephanie: they kill themselves working
Miranda: no they come close to death but survive and it makes them immortal
Stephanie: as long as you have an explanation :D","+ 
- Miranda: Hi S, could we cancel tomorrow's meeting?
- Stephanie: again? what happened?
- Miranda: I have to work :(
?                         ^^

+ Miranda: I have to work tomorrow.
?                         ^^^^^^^^^

+ Stephanie: I have to work tomorrow
- Stephanie: you work 20 hours a day!
- Miranda: that's what young doctors do
- Stephanie: they kill themselves working
- Miranda: no they come close to death but survive and it makes them immortal
- Stephanie: as long as you have an explanation :D"
facebook/opt-125m,Summarize the following text: ,Samsum,"
Clara: I'll wait for you there, on the platform of course
Blake: I",Blake will be waiting for Clara and Jenny on the platform a fabro-ficule.,"{'Min_10.0% Prob': 15.56750774383545, 'Min_20.0% Prob': 13.335760434468588, 'Min_30.0% Prob': 11.316707801818847, 'Min_40.0% Prob': 10.084608214242119, 'Min_50.0% Prob': 9.316391785939535}",0.6909105777740479,"{'rouge1': Score(precision=0.5, recall=0.5, fmeasure=0.5), 'rouge2': Score(precision=0.23076923076923078, recall=0.23076923076923078, fmeasure=0.23076923076923078), 'rougeL': Score(precision=0.35714285714285715, recall=0.35714285714285715, fmeasure=0.35714285714285715)}","Clara: Where should we get off?
Blake: a place called fabro-ficule
Jenny: must be really a shithole 
Blake: it is a bit indeed
Clara: hahahah
Jenny: will you wait for us there?
Blake: I will, on the platform
Blake: there's only one platform of course ;)","+ 
+ Clara: I'll wait for you there, on the platform of course
+ Blake: I
- Clara: Where should we get off?
- Blake: a place called fabro-ficule
- Jenny: must be really a shithole 
- Blake: it is a bit indeed
- Clara: hahahah
- Jenny: will you wait for us there?
- Blake: I will, on the platform
- Blake: there's only one platform of course ;)"
facebook/opt-125m,Summarize the following text: ,Samsum,                    ,Raymond can't decide whether he wants pizza or pasta. He invites Charlotte over for a dinner at 15.,"{'Min_10.0% Prob': 11.540637969970703, 'Min_20.0% Prob': 10.680058240890503, 'Min_30.0% Prob': 10.298084576924643, 'Min_40.0% Prob': 9.148930370807648, 'Min_50.0% Prob': 7.6454574194821445}",0.1358197331428527,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}","Raymond: Charlotte! Help!
Charlotte: What's up bro??
Raymond: What do I want to eat, pizza or pasta?
Charlotte: Hmm.. What kind of pizza and what kind of pasta?
Raymond: So I have a regular cheese and pepperoni pizza and I was thinking some pesto pennes.
Charlotte: Oo, those both sound good. 
Raymond: That's not helpful.
Charlotte: Have the pizza!
Raymond: But pasta sounds so good. 
Charlotte: Then have the pasta silly. 
Raymond: But the pizza sounds delicious too. 
Charlotte: Omg Raymond, make up your mind. 
Raymond: I can't! Please help me. 
Charlotte: Why not have both?
Raymond: Well, that's just unreasonable no?
Charlotte: How about this. I come over and we have both!
Raymond: That could work. That way I would eat the same amount but of the two things I want to eat.
Charlotte: Alright, so I'm going to head over in like 10 minutes. That sound good?
Raymond: For sure. Oh, and bring wine!
Charlotte: Yes sir. See you in 15. ","+                     
- Raymond: Charlotte! Help!
- Charlotte: What's up bro??
- Raymond: What do I want to eat, pizza or pasta?
- Charlotte: Hmm.. What kind of pizza and what kind of pasta?
- Raymond: So I have a regular cheese and pepperoni pizza and I was thinking some pesto pennes.
- Charlotte: Oo, those both sound good. 
- Raymond: That's not helpful.
- Charlotte: Have the pizza!
- Raymond: But pasta sounds so good. 
- Charlotte: Then have the pasta silly. 
- Raymond: But the pizza sounds delicious too. 
- Charlotte: Omg Raymond, make up your mind. 
- Raymond: I can't! Please help me. 
- Charlotte: Why not have both?
- Raymond: Well, that's just unreasonable no?
- Charlotte: How about this. I come over and we have both!
- Raymond: That could work. That way I would eat the same amount but of the two things I want to eat.
- Charlotte: Alright, so I'm going to head over in like 10 minutes. That sound good?
- Raymond: For sure. Oh, and bring wine!
- Charlotte: Yes sir. See you in 15. "
facebook/opt-125m,Summarize the following text: ,Samsum,"  Dwayne: I'm gonna start watching, I will let you know what I think afterwards :","Dwayne will watch the new season of ""Jersey Shore"" on Zack's advice. The first episodes of the new season are hilarious. Season 2 is upcoming.","{'Min_10.0% Prob': 10.955962498982748, 'Min_20.0% Prob': 8.947381973266602, 'Min_30.0% Prob': 8.007873694101969, 'Min_40.0% Prob': 7.237135813786433, 'Min_50.0% Prob': 6.516562566161156}",0.4935853481292724,"{'rouge1': Score(precision=0.11538461538461539, recall=0.2, fmeasure=0.14634146341463417), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07692307692307693, recall=0.13333333333333333, fmeasure=0.0975609756097561)}","Zack: Dude have you seen the new Jersey Shore season?
Dwayne: Didn't even knew a new one came out xD
Zack: Ahahah no surprise there. But yeah I watched a couple of episodes and it was hilarious.
Dwayne: It's the original cast?
Zack: Yep. Snooki, J-Wow, Pauly D, Ron, The Situation, Deena and Vinny.
Dwayne: I herad The Situation was having some bad legal problems..
Zack: Yeah and he still is.
Dwayne: How come he's doing the show?
Zack: I have no idea but he is really diferent now.
Dwayne: I highly doubt that xD
Zack: No dude really, he's super funny and a nice guy now.
Dwayne: Damn it seems I have to check it out, that sounds interesting ahaha
Zack: Check it out! Season 2 is almost there so we will have some more episodes to watch after we finish the first season.
Dwayne: Alright. I'm gonna start watching, I will let you know what I think afterwards :p
Zack: ahahah do that! ","- Zack: Dude have you seen the new Jersey Shore season?
- Dwayne: Didn't even knew a new one came out xD
- Zack: Ahahah no surprise there. But yeah I watched a couple of episodes and it was hilarious.
- Dwayne: It's the original cast?
- Zack: Yep. Snooki, J-Wow, Pauly D, Ron, The Situation, Deena and Vinny.
- Dwayne: I herad The Situation was having some bad legal problems..
- Zack: Yeah and he still is.
- Dwayne: How come he's doing the show?
- Zack: I have no idea but he is really diferent now.
- Dwayne: I highly doubt that xD
- Zack: No dude really, he's super funny and a nice guy now.
- Dwayne: Damn it seems I have to check it out, that sounds interesting ahaha
- Zack: Check it out! Season 2 is almost there so we will have some more episodes to watch after we finish the first season.
- Dwayne: Alright. I'm gonna start watching, I will let you know what I think afterwards :p
?         ---------                                                                       -

+   Dwayne: I'm gonna start watching, I will let you know what I think afterwards :
? ++

- Zack: ahahah do that! "
facebook/opt-125m,Summarize the following text: ,Samsum,"  Will: I'm not sure what you mean by ""digitalisation"".   Will: I","Will had to stand long in a queue at the post. Chris believe it is part of life in a big city. Will believes it is because of old people, who do not use the internet.","{'Min_10.0% Prob': 11.614030838012695, 'Min_20.0% Prob': 9.903682887554169, 'Min_30.0% Prob': 8.758254249890646, 'Min_40.0% Prob': 7.847101479768753, 'Min_50.0% Prob': 7.0424304604530334}",0.2261165827512741,"{'rouge1': Score(precision=0.08333333333333333, recall=0.25, fmeasure=0.125), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05555555555555555, recall=0.16666666666666666, fmeasure=0.08333333333333333)}","Will: I hate ques.
Will: I'm standing in a line longer than the post office itself.
Will: In order to just send a damn letter in XXI century.
Will: Damn
Chris: What a time to be alive :D
Chris: Lines are the part of everday life of any person living in a big city.
Chris: There is nothing special in it, but I hope you'll think twice next time you decide to send a traditional letter.
Will: The best think about my XXI century comment is that the line consists almost entirely of elderly people who don't have bank account and pay their bills via post office paying cash. 
Will: Where is digitalisation when you need it?
Chris: Haha. Hang on there. ","+   Will: I'm not sure what you mean by ""digitalisation"".   Will: I
- Will: I hate ques.
- Will: I'm standing in a line longer than the post office itself.
- Will: In order to just send a damn letter in XXI century.
- Will: Damn
- Chris: What a time to be alive :D
- Chris: Lines are the part of everday life of any person living in a big city.
- Chris: There is nothing special in it, but I hope you'll think twice next time you decide to send a traditional letter.
- Will: The best think about my XXI century comment is that the line consists almost entirely of elderly people who don't have bank account and pay their bills via post office paying cash. 
- Will: Where is digitalisation when you need it?
- Chris: Haha. Hang on there. "
