Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction,GradientBoosting_probability,GradientBoosting_status,LogisticRegression_prediction,LogisticRegression_probability,LogisticRegression_status,RandomForest_prediction,RandomForest_probability,RandomForest_status
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
She said: ""It's not just about the diet, it's about the lifestyle.
","All diets - from Atkins to Weight Watchers - have similar results and people should simply pick the one they find easiest, say researchers.","{'Min_10.0% Prob': 9.099866390228271, 'Min_20.0% Prob': 7.154849529266357, 'Min_30.0% Prob': 6.324149906635284, 'Min_40.0% Prob': 5.8455661058425905, 'Min_50.0% Prob': 5.239319507892315}",0.3629335761070251,"{'rouge1': Score(precision=0.09090909090909091, recall=0.14285714285714285, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.14285714285714285, fmeasure=0.1111111111111111)}",107,1.0,0.7902282564757592,Contaminated,1.0,0.5569566678149211,Contaminated,1.0,0.8792478583507995,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The report also calls for more women to be appointed to the boards of companies.
It says","Organisations without women on their boards should not be given Welsh government grants or contracts worth over £250,000, a group of AMs has said.","{'Min_10.0% Prob': 9.306407928466797, 'Min_20.0% Prob': 7.334695974985759, 'Min_30.0% Prob': 6.169561783472697, 'Min_40.0% Prob': 5.5110851128896075, 'Min_50.0% Prob': 5.019041633605957}",0.3988252580165863,"{'rouge1': Score(precision=0.16, recall=0.23529411764705882, fmeasure=0.19047619047619052), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.12, recall=0.17647058823529413, fmeasure=0.14285714285714282)}",109,1.0,0.5716668314681199,Contaminated,1.0,0.5209631163908982,Contaminated,1.0,0.6633200035258858,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The court heard that Pogmore had been suspended from the force in 2012 after he was found to","Adrian Pogmore was described in court as a ""swinging and sex-obsessed air observer"" who went to extraordinary lengths to spy on naked people and film them from above in a police helicopter.","{'Min_10.0% Prob': 9.524783849716187, 'Min_20.0% Prob': 8.237751722335815, 'Min_30.0% Prob': 7.380053281784058, 'Min_40.0% Prob': 6.589861243963242, 'Min_50.0% Prob': 5.927126252651215}",0.4846263229846954,"{'rouge1': Score(precision=0.18181818181818182, recall=0.3333333333333333, fmeasure=0.23529411764705885), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.09090909090909091, recall=0.16666666666666666, fmeasure=0.11764705882352942)}",143,1.0,0.6129224406518299,Contaminated,0.0,0.4796625834293727,Clean,1.0,0.6954894447872388,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The council said it was working with the National Trust to assess the damage to the memorial.
",A section of cliff in Bournemouth remains closed after a landslip damaged a cliff railway lift and crushed a toilet block.,"{'Min_10.0% Prob': 9.664993286132812, 'Min_20.0% Prob': 8.920549392700195, 'Min_30.0% Prob': 8.262003353663854, 'Min_40.0% Prob': 7.219487142562866, 'Min_50.0% Prob': 6.754395961761475}",0.1119163110852241,"{'rouge1': Score(precision=0.047619047619047616, recall=0.058823529411764705, fmeasure=0.05263157894736842), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.047619047619047616, recall=0.058823529411764705, fmeasure=0.05263157894736842)}",94,1.0,0.6713974841226852,Contaminated,0.0,0.39234552579023174,Clean,1.0,0.566631933426051,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The report also found that the majority of the vendors were based in the US, but there were","Criminals and terrorists are using the so-called dark net to buy weapons, a new study has suggested.","{'Min_10.0% Prob': 6.298372983932495, 'Min_20.0% Prob': 5.86995530128479, 'Min_30.0% Prob': 5.383246342341105, 'Min_40.0% Prob': 4.804303778542413, 'Min_50.0% Prob': 4.461886405944824}",0.2072167247533798,"{'rouge1': Score(precision=0.05555555555555555, recall=0.05555555555555555, fmeasure=0.05555555555555555), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.05555555555555555, recall=0.05555555555555555, fmeasure=0.05555555555555555)}",79,1.0,0.8706138566085879,Contaminated,1.0,0.5894364562481507,Contaminated,1.0,0.8335223889231982,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The CTS is the Iraqi army's special forces unit.
The BBC's Peter Emm","As Iraqi special forces enter the city of Mosul for the first time since the start of the campaign to retake it from so-called Islamic State, a BBC team embedded with the troops is tweeting from the front line as the battle unfolds.","{'Min_10.0% Prob': 8.178879141807556, 'Min_20.0% Prob': 6.231153779559666, 'Min_30.0% Prob': 5.049142837524414, 'Min_40.0% Prob': 4.3673169944021435, 'Min_50.0% Prob': 3.7593646775121274}",0.4819361269474029,"{'rouge1': Score(precision=0.18181818181818182, recall=0.5333333333333333, fmeasure=0.2711864406779661), 'rouge2': Score(precision=0.023255813953488372, recall=0.07142857142857142, fmeasure=0.03508771929824561), 'rougeL': Score(precision=0.11363636363636363, recall=0.3333333333333333, fmeasure=0.16949152542372878)}",193,1.0,0.9201429139873403,Contaminated,1.0,0.5280809403217482,Contaminated,1.0,0.9702307692307692,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"

Australia had a first-innings lead of 155 runs after bowling their hosts out for 105",India's 19-Test unbeaten run was emphatically ended as Australia beat them by 333 runs in the first of a four-match series.,"{'Min_10.0% Prob': 10.295777320861816, 'Min_20.0% Prob': 8.203812217712402, 'Min_30.0% Prob': 6.869810044765472, 'Min_40.0% Prob': 6.052433204650879, 'Min_50.0% Prob': 5.132876616257888}",0.6383969783782959,"{'rouge1': Score(precision=0.20833333333333334, recall=0.3125, fmeasure=0.25), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.1875, fmeasure=0.15)}",91,1.0,0.909077870168097,Contaminated,1.0,0.6699819391376857,Contaminated,1.0,0.9943242963573696,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The judge said Butcher had shown ""no remorse"" for his actions.
Butcher's solicitor",A 25-year-old man from Limavady has been jailed for knocking out two men in separate attacks on the same night.,"{'Min_10.0% Prob': 8.633743286132812, 'Min_20.0% Prob': 6.43841586112976, 'Min_30.0% Prob': 5.153901219367981, 'Min_40.0% Prob': 4.615741920471192, 'Min_50.0% Prob': 3.947131661268381}",0.1157710403203964,"{'rouge1': Score(precision=0.09090909090909091, recall=0.14285714285714285, fmeasure=0.1111111111111111), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.045454545454545456, recall=0.07142857142857142, fmeasure=0.05555555555555555)}",87,1.0,0.8364595252190928,Contaminated,1.0,0.6337650806383297,Contaminated,1.0,0.9278207539107197,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The IOC has also banned Russia from the 2018 Winter Olympics in Pyeongchang, South","More than 30% of athletes competing at the 2011 World Championships admitted to using banned substances during their careers, according to a World Anti-Doping Agency-commissioned study.","{'Min_10.0% Prob': 7.345209280649821, 'Min_20.0% Prob': 6.015492371150425, 'Min_30.0% Prob': 5.179401636123657, 'Min_40.0% Prob': 4.2223330565861295, 'Min_50.0% Prob': 3.526028957631853}",0.3033431768417358,"{'rouge1': Score(precision=0.07142857142857142, recall=0.14285714285714285, fmeasure=0.09523809523809523), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.14285714285714285, fmeasure=0.09523809523809523)}",142,1.0,0.9632797472435656,Contaminated,1.0,0.5668788458735766,Contaminated,1.0,0.9672198363492179,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
1. Marc Marquez (Spa) Honda - 41 minutes 57.678 seconds
2",MotoGP championship leader Marc Marquez moved 52 points clear in the title race with victory at the Aragon Grand Prix.,"{'Min_10.0% Prob': 8.282891511917114, 'Min_20.0% Prob': 6.660470962524414, 'Min_30.0% Prob': 5.879165887832642, 'Min_40.0% Prob': 4.718774783611297, 'Min_50.0% Prob': 4.141195485989253}",0.5144205093383789,"{'rouge1': Score(precision=0.1, recall=0.18181818181818182, fmeasure=0.12903225806451613), 'rouge2': Score(precision=0.05263157894736842, recall=0.1, fmeasure=0.06896551724137931), 'rougeL': Score(precision=0.1, recall=0.18181818181818182, fmeasure=0.12903225806451613)}",89,1.0,0.9747936316869344,Contaminated,1.0,0.5451938971462876,Contaminated,1.0,0.9347717352092353,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,,"In the third of a series of in-depth profiles of the four Labour leadership candidates, Iain Watson catches up with Jeremy Corbyn in Essex at the latest of his campaign rallies.","{'Min_10.0% Prob': 7.034836769104004, 'Min_20.0% Prob': 6.135551248277936, 'Min_30.0% Prob': 5.650297403335571, 'Min_40.0% Prob': 5.0237559250422885, 'Min_50.0% Prob': 4.4491135941611395}",0.0551747120916843,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",174,1.0,0.9780990089963971,Contaminated,0.0,0.4706355117302191,Clean,1.0,0.9453659542212175,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
Anyone with information is asked to call 101 quoting reference number 432101058.",A man in his 20s has died after being hit by a car while crossing a road in Kent on Christmas Eve.,"{'Min_10.0% Prob': 6.17831015586853, 'Min_20.0% Prob': 5.196289539337158, 'Min_30.0% Prob': 4.235566684177944, 'Min_40.0% Prob': 3.721368590990702, 'Min_50.0% Prob': 3.1244244972864785}",-0.0159140825271606,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",74,1.0,0.916153743974928,Contaminated,1.0,0.5448602747202538,Contaminated,1.0,0.8709778358896004,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The Fed is expected to raise rates in December, but it's not clear how much. The",The Federal Reserve's latest statement suggests that the path is clear for an interest rate rise in June or September without surprising markets.,"{'Min_10.0% Prob': 7.568248987197876, 'Min_20.0% Prob': 6.607961368560791, 'Min_30.0% Prob': 5.987495558602469, 'Min_40.0% Prob': 5.2835039615631105, 'Min_50.0% Prob': 4.9463015993436175}",0.5278638601303101,"{'rouge1': Score(precision=0.2916666666666667, recall=0.4117647058823529, fmeasure=0.34146341463414637), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.23529411764705882, fmeasure=0.19512195121951217)}",103,1.0,0.9589246690887531,Contaminated,1.0,0.540294371330796,Contaminated,1.0,0.888240828615829,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The WSSR said: ""The record is a benchmark for the future and will be a",A mother and her teenage son have set benchmark records for the fastest circumnavigation of the Isle of Wight on kiteboards.,"{'Min_10.0% Prob': 11.934828281402588, 'Min_20.0% Prob': 9.507177448272705, 'Min_30.0% Prob': 7.8599377274513245, 'Min_40.0% Prob': 6.591118790886619, 'Min_50.0% Prob': 5.592763790062496}",0.3163722455501556,"{'rouge1': Score(precision=0.3333333333333333, recall=0.4666666666666667, fmeasure=0.3888888888888889), 'rouge2': Score(precision=0.05, recall=0.07142857142857142, fmeasure=0.058823529411764705), 'rougeL': Score(precision=0.19047619047619047, recall=0.26666666666666666, fmeasure=0.2222222222222222)}",89,0.0,0.33045675855108525,Clean,0.0,0.40802627919618356,Clean,1.0,0.5411037810228985,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,,Scotland manager Gordon Strachan said his side's 1-0 friendly victory over Poland will have no effect on either team's Euro 2016 qualifying campaign.,"{'Min_10.0% Prob': 8.05412499109904, 'Min_20.0% Prob': 6.343854347864787, 'Min_30.0% Prob': 5.188703298568726, 'Min_40.0% Prob': 4.463566978772481, 'Min_50.0% Prob': 3.9973294099171954}",0.0893163233995437,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",146,1.0,0.7591258372069393,Contaminated,1.0,0.6970978465868493,Contaminated,1.0,0.6920842543058485,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
He has also been a mascot for the Royal Air Force, the Royal Navy and the Royal Marines",A sheep which is the mascot of a British Army regiment has been promoted at a ceremony marking its formation.,"{'Min_10.0% Prob': 8.617288589477539, 'Min_20.0% Prob': 7.6055920124053955, 'Min_30.0% Prob': 7.0190573533376055, 'Min_40.0% Prob': 6.533918797969818, 'Min_50.0% Prob': 6.106288957595825}",0.3834667801856994,"{'rouge1': Score(precision=0.25, recall=0.2777777777777778, fmeasure=0.2631578947368421), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15, recall=0.16666666666666666, fmeasure=0.15789473684210525)}",81,1.0,0.6038806366487528,Contaminated,0.0,0.4752524788934051,Clean,1.0,0.6480022632596163,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,,"Manchester City midfielder Samir Nasri has not yet played for the club during pre-season because of his weight, says manager Pep Guardiola.","{'Min_10.0% Prob': 8.711968898773193, 'Min_20.0% Prob': 6.620950508117676, 'Min_30.0% Prob': 5.888259053230286, 'Min_40.0% Prob': 5.199521953409368, 'Min_50.0% Prob': 4.516749237264905}",0.0099135413765907,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",136,1.0,0.8037690699157469,Contaminated,1.0,0.5745849857756709,Contaminated,1.0,0.8127875058549252,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"

I'm not sure I understand the point of this article.

It's a good","A 62-year-old Australian man, who says he survived without water by eating ants while lost in the Outback for six days, has spoken of his ordeal.","{'Min_10.0% Prob': 7.78872283299764, 'Min_20.0% Prob': 6.912446737289429, 'Min_30.0% Prob': 6.1675488471984865, 'Min_40.0% Prob': 5.647205847960252, 'Min_50.0% Prob': 4.924745798110962}",0.0548464506864547,"{'rouge1': Score(precision=0.10714285714285714, recall=0.2, fmeasure=0.13953488372093023), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.13333333333333333, fmeasure=0.09302325581395349)}",112,1.0,0.5552861614468206,Contaminated,0.0,0.49214398060564984,Clean,1.0,0.6651382307664088,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The event was also supported by the Tenby RNLI, who provided life jackets to the sw",Hundreds of barmy bathers have been taking part in Tenby's annual festive dip.,"{'Min_10.0% Prob': 11.041075229644775, 'Min_20.0% Prob': 9.05703854560852, 'Min_30.0% Prob': 8.121572097142538, 'Min_40.0% Prob': 7.556693851947784, 'Min_50.0% Prob': 6.822547173500061}",0.2558504641056061,"{'rouge1': Score(precision=0.07142857142857142, recall=0.0625, fmeasure=0.06666666666666667), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.07142857142857142, recall=0.0625, fmeasure=0.06666666666666667)}",69,1.0,0.929765340724568,Contaminated,1.0,0.5356755152886382,Contaminated,1.0,0.9832738095238096,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,,"A defensive mucus secreted by slugs has inspired a new kind of adhesive that could transform medicine, say scientists.","{'Min_10.0% Prob': 11.475461483001709, 'Min_20.0% Prob': 9.941712498664856, 'Min_30.0% Prob': 8.147480283464704, 'Min_40.0% Prob': 7.418939537472195, 'Min_50.0% Prob': 6.584580898284912}",0.0525569841265678,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",115,1.0,0.8625486616105376,Contaminated,1.0,0.5534843511307505,Contaminated,1.0,0.8467613138495491,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
Dagenham and Redbridge:
Dagenham and Redbridge:
Goal! ",Jake Sheppard's late wonder strike kept Dagenham second in the National League with a 2-1 win over mid-table Bromley at Victoria Road.,"{'Min_10.0% Prob': 9.92667007446289, 'Min_20.0% Prob': 8.801363070805868, 'Min_30.0% Prob': 7.846755451626247, 'Min_40.0% Prob': 6.9559081594149275, 'Min_50.0% Prob': 5.798602811992168}",0.5510115027427673,"{'rouge1': Score(precision=0.04, recall=0.14285714285714285, fmeasure=0.0625), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.04, recall=0.14285714285714285, fmeasure=0.0625)}",104,1.0,0.6935315625048589,Contaminated,1.0,0.6917619949258252,Contaminated,0.0,0.423144583443732,Clean
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The Welsh government said it would look at how it could help Tata, calling the news ""extremely",Tata Steel is to mothball part of its plant in Newport for the third time in six years with the loss of hundreds of jobs.,"{'Min_10.0% Prob': 7.121025562286377, 'Min_20.0% Prob': 6.298184967041015, 'Min_30.0% Prob': 5.792488873004913, 'Min_40.0% Prob': 5.354444460435347, 'Min_50.0% Prob': 4.773745800767626}",0.3945458233356476,"{'rouge1': Score(precision=0.12, recall=0.17647058823529413, fmeasure=0.14285714285714282), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08, recall=0.11764705882352941, fmeasure=0.09523809523809526)}",89,1.0,0.9784901938286494,Contaminated,1.0,0.5238580496047661,Contaminated,1.0,0.9881527777777778,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The spokeswoman said the tours would be ""a great way to see the set in a different light","Soap fans will be able to take a tour of Emmerdale from April, ITV have announced.","{'Min_10.0% Prob': 6.786501169204712, 'Min_20.0% Prob': 6.105455994606018, 'Min_30.0% Prob': 5.667961041132609, 'Min_40.0% Prob': 5.3596314787864685, 'Min_50.0% Prob': 5.021605014801025}",0.3267998397350311,"{'rouge1': Score(precision=0.25, recall=0.2222222222222222, fmeasure=0.23529411764705882), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1875, recall=0.16666666666666666, fmeasure=0.17647058823529413)}",73,1.0,0.9523290239842547,Contaminated,1.0,0.6931885198189985,Contaminated,1.0,0.9645700549450548,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The man had been staying at a resort in the southern resort island of Phuket, the",The Foreign Office says it is urgently investigating reports that a British man has died at a shooting range in Thailand.,"{'Min_10.0% Prob': 9.543457508087158, 'Min_20.0% Prob': 7.1053307056427, 'Min_30.0% Prob': 5.954524834950765, 'Min_40.0% Prob': 5.143377214670181, 'Min_50.0% Prob': 4.229445522481745}",0.1878584772348404,"{'rouge1': Score(precision=0.23809523809523808, recall=0.3125, fmeasure=0.27027027027027023), 'rouge2': Score(precision=0.05, recall=0.06666666666666667, fmeasure=0.05714285714285715), 'rougeL': Score(precision=0.23809523809523808, recall=0.3125, fmeasure=0.27027027027027023)}",86,1.0,0.9512598788943605,Contaminated,0.0,0.49238173156163606,Clean,1.0,0.9823390616736205,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
Daniels was also a regular on the BBC's The One Show, where he was a","Paul Daniels brought a new dimension to the art of the stage magician, mixing complex tricks with jokes and non-stop patter.","{'Min_10.0% Prob': 8.83212661743164, 'Min_20.0% Prob': 7.81149206161499, 'Min_30.0% Prob': 7.483250822339739, 'Min_40.0% Prob': 7.079503154754638, 'Min_50.0% Prob': 6.408202703182514}",0.3580479919910431,"{'rouge1': Score(precision=0.18181818181818182, recall=0.25, fmeasure=0.2105263157894737), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.18181818181818182, recall=0.25, fmeasure=0.2105263157894737)}",88,1.0,0.9546685543905339,Contaminated,1.0,0.7704628150151128,Contaminated,1.0,0.9758633672080598,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
Joshua's promoter Eddie Hearn said: ""We are in discussions with both Klitschko and",British heavyweight Anthony Joshua has been ordered by the WBA to defend his title against Cuba's Luis Ortiz.,"{'Min_10.0% Prob': 8.806674480438232, 'Min_20.0% Prob': 7.166665315628052, 'Min_30.0% Prob': 5.810647010803223, 'Min_40.0% Prob': 4.963298633694649, 'Min_50.0% Prob': 4.358779001235962}",0.3219576776027679,"{'rouge1': Score(precision=0.10526315789473684, recall=0.14285714285714285, fmeasure=0.12121212121212122), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.10526315789473684, recall=0.14285714285714285, fmeasure=0.12121212121212122)}",87,1.0,0.9173185015468193,Contaminated,1.0,0.6117134704382867,Contaminated,1.0,0.9083488525363528,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,I would like to reassure the local community that we are doing everything we can to establish the circumstances surrounding,Police are continuing to question a man over the murder of a pensioner in Bridgend county.,"{'Min_10.0% Prob': 7.4971888065338135, 'Min_20.0% Prob': 6.753641605377197, 'Min_30.0% Prob': 6.008715550104777, 'Min_40.0% Prob': 5.35020112991333, 'Min_50.0% Prob': 4.640004086494446}",0.1825013160705566,"{'rouge1': Score(precision=0.1875, recall=0.15, fmeasure=0.16666666666666663), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1875, recall=0.15, fmeasure=0.16666666666666663)}",91,1.0,0.9672377422961544,Contaminated,1.0,0.6554492986648695,Contaminated,1.0,0.9381223936486702,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
""The government is not a good example of a company that is doing the right thing,"" he",A security intelligence company has found the stolen log-in credentials for up to 47 US government agencies accessible online.,"{'Min_10.0% Prob': 8.740312099456787, 'Min_20.0% Prob': 8.19275450706482, 'Min_30.0% Prob': 7.850603898366292, 'Min_40.0% Prob': 7.295881271362305, 'Min_50.0% Prob': 6.3332391435449775}",0.0165341366082429,"{'rouge1': Score(precision=0.2, recall=0.23529411764705882, fmeasure=0.2162162162162162), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.15, recall=0.17647058823529413, fmeasure=0.16216216216216214)}",96,1.0,0.9759872036762497,Contaminated,0.0,0.4803995802122778,Clean,1.0,0.9873885281385282,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
It was a moment of magic from the former Dundee United man, who had been on the",Graeme Shinnie's 25-yard strike secured Aberdeen a narrow victory over Apollon Limassol in the first leg of the Europa League third qualifying round tie.,"{'Min_10.0% Prob': 10.2703857421875, 'Min_20.0% Prob': 7.588275194168091, 'Min_30.0% Prob': 5.716325569152832, 'Min_40.0% Prob': 4.779797893304091, 'Min_50.0% Prob': 3.987529614392449}",0.3750206232070923,"{'rouge1': Score(precision=0.15384615384615385, recall=0.23529411764705882, fmeasure=0.186046511627907), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.11538461538461539, recall=0.17647058823529413, fmeasure=0.13953488372093026)}",114,1.0,0.9678536181867236,Contaminated,1.0,0.6015142477597597,Contaminated,1.0,0.88667895992896,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The CBI has said that the men were killed in a staged encounter.
The CBI has said",Forty-seven police officers have been sentenced to life in prison by a special court in India for killing 10 Sikh pilgrims in 1991 and then lying in an attempt to justify the shootings.,"{'Min_10.0% Prob': 7.505495071411133, 'Min_20.0% Prob': 6.438958304268973, 'Min_30.0% Prob': 5.8178160840814765, 'Min_40.0% Prob': 5.455020308494568, 'Min_50.0% Prob': 5.035037252638075}",0.3022358119487762,"{'rouge1': Score(precision=0.11764705882352941, recall=0.23529411764705882, fmeasure=0.15686274509803924), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.08823529411764706, recall=0.17647058823529413, fmeasure=0.11764705882352942)}",148,1.0,0.8490625248766054,Contaminated,0.0,0.4309799927656546,Clean,1.0,0.7481171675546673,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,,The Pirate Bay website has been relaunched.,"{'Min_10.0% Prob': 9.497322082519531, 'Min_20.0% Prob': 8.741642475128174, 'Min_30.0% Prob': 7.791914304097493, 'Min_40.0% Prob': 6.653087615966797, 'Min_50.0% Prob': 5.8794732093811035}",0.1388067007064819,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0, recall=0, fmeasure=0)}",40,1.0,0.5300948693246224,Contaminated,1.0,0.551380149030538,Contaminated,1.0,0.5724654017834965,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The TPP is a trade agreement between the US and 11 other countries. It's not a trade","There's one big issue for the new UK government that stayed below the radar during the election campaign - trade negotiations between the European Union and the United States, known as TTIP, the Transatlantic Trade and Investment Partnership.","{'Min_10.0% Prob': 8.669363260269165, 'Min_20.0% Prob': 6.846942067146301, 'Min_30.0% Prob': 5.769631715921255, 'Min_40.0% Prob': 5.186399529961979, 'Min_50.0% Prob': 4.657993110743436}",0.4345857203006744,"{'rouge1': Score(precision=0.18421052631578946, recall=0.3888888888888889, fmeasure=0.25), 'rouge2': Score(precision=0.02702702702702703, recall=0.058823529411764705, fmeasure=0.03703703703703704), 'rougeL': Score(precision=0.15789473684210525, recall=0.3333333333333333, fmeasure=0.21428571428571427)}",183,1.0,0.9390589793652485,Contaminated,0.0,0.43862007706567063,Clean,1.0,0.8517697302697306,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"
The searches are part of an ongoing investigation into the alleged possession of explosives and the making of devices","A Royal Marine from Northern Ireland has appeared in court charged with offences related to dissident republicanism, including bomb-making and storing weapons.","{'Min_10.0% Prob': 8.891813278198242, 'Min_20.0% Prob': 7.5011919975280765, 'Min_30.0% Prob': 6.6217769384384155, 'Min_40.0% Prob': 5.836485147476196, 'Min_50.0% Prob': 5.103010271276746}",0.2845367789268493,"{'rouge1': Score(precision=0.08695652173913043, recall=0.10526315789473684, fmeasure=0.09523809523809525), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.043478260869565216, recall=0.05263157894736842, fmeasure=0.04761904761904762)}",112,1.0,0.9902220841282031,Contaminated,0.0,0.4691095339110571,Clean,1.0,0.9814583333333333,Contaminated
facebook/opt-1.3b,Summarize the following text: ,Xsum,"

I'm not sure what the point of this is.

It's a bit of","Frontline NHS staff at 111 centres, GP clinics and pharmacies say they are facing unprecedented pressure.","{'Min_10.0% Prob': 10.3966064453125, 'Min_20.0% Prob': 8.778173605600992, 'Min_30.0% Prob': 7.496171474456787, 'Min_40.0% Prob': 6.726249149867466, 'Min_50.0% Prob': 6.233559449513753}",0.1177041307091713,"{'rouge1': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.0, recall=0.0, fmeasure=0.0)}",83,0.0,0.22577968642518018,Clean,0.0,0.4194259257940209,Clean,0.0,0.3963848025039976,Clean
