Model,Task_Prefix,Dataset_Name,Model_Responses,Gold_Labels,Min_K_Responses,cos_sim_scores,rouge_sim_scores,levenshtein_distance,GradientBoosting_prediction,GradientBoosting_probability,GradientBoosting_label,LogisticRegression_prediction,LogisticRegression_probability,LogisticRegression_label,RandomForest_prediction,RandomForest_probability,RandomForest_label
microsoft/phi-4,Summarize the following text: ,Samsum,assistantAbdellilah and Sam are discussing Sam's work schedule and plans to bring,Sam won't finish work till 5. Sam is bringing him over about 9 am. Sam will see Abdellilah in the morning. ,"{'Min_10.0% Prob': 11.703125, 'Min_20.0% Prob': 9.672526041666666, 'Min_30.0% Prob': 8.469184027777779, 'Min_40.0% Prob': 7.631510416666667, 'Min_50.0% Prob': 6.924609375}",0.5922818779945374,"{'rouge1': Score(precision=0.18181818181818182, recall=0.3076923076923077, fmeasure=0.2285714285714286), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.13636363636363635, recall=0.23076923076923078, fmeasure=0.1714285714285714)}",79,1,0.5276304833790835,Likely Contaminated,1,0.7865787042491003,Likely Contaminated,1,0.527985710570244,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantBetty and Phil discuss their plans for the evening. Betty checks the cinema website and,Betty and Phil are meeting at 6.30 to watch a thriller at the movies. They will have dinner at Phil's afterwards.,"{'Min_10.0% Prob': 7.16015625, 'Min_20.0% Prob': 6.68046875, 'Min_30.0% Prob': 5.763427734375, 'Min_40.0% Prob': 5.2876953125, 'Min_50.0% Prob': 4.704326923076923}",0.7166708707809448,"{'rouge1': Score(precision=0.17391304347826086, recall=0.26666666666666666, fmeasure=0.2105263157894737), 'rouge2': Score(precision=0.045454545454545456, recall=0.07142857142857142, fmeasure=0.05555555555555555), 'rougeL': Score(precision=0.13043478260869565, recall=0.2, fmeasure=0.15789473684210528)}",82,0,0.446355014121607,Not Contaminated,1,0.5607575660020323,Likely Contaminated,1,0.5754655192302252,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantIn this conversation, Robert wishes Serge a Happy Christmas and New Year, then requests the",Robert has a new phone number starting with 304. Robert has lost his job and is looking for a new one. Serge offers to pass on Roberts CV to a contact. ,"{'Min_10.0% Prob': 10.700520833333334, 'Min_20.0% Prob': 8.391741071428571, 'Min_30.0% Prob': 7.419921875, 'Min_40.0% Prob': 6.399972098214286, 'Min_50.0% Prob': 5.773552389705882}",0.4577059149742126,"{'rouge1': Score(precision=0.16129032258064516, recall=0.3333333333333333, fmeasure=0.21739130434782605), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.12903225806451613, recall=0.26666666666666666, fmeasure=0.17391304347826086)}",110,1,0.5773817651354586,Likely Contaminated,1,0.7097046539918642,Likely Contaminated,1,0.6415739373884181,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantLily had an enjoyable night with a man named Thomas, who is Romanian and from",Lily spent an amazing night with Thomas. Thomas is Romanian and comes from a very rich family.,"{'Min_10.0% Prob': 12.65625, 'Min_20.0% Prob': 9.342447916666666, 'Min_30.0% Prob': 8.0828125, 'Min_40.0% Prob': 7.295758928571429, 'Min_50.0% Prob': 6.615017361111111}",0.6653098464012146,"{'rouge1': Score(precision=0.5294117647058824, recall=0.6, fmeasure=0.5625), 'rouge2': Score(precision=0.1875, recall=0.21428571428571427, fmeasure=0.19999999999999998), 'rougeL': Score(precision=0.47058823529411764, recall=0.5333333333333333, fmeasure=0.5)}",64,0,0.1771800677264964,Not Contaminated,1,0.7306925107731983,Likely Contaminated,0,0.22521857962299138,Not Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantSam contacted Sarah Fashion seeking help to order a custom black dress for his wife as a,Sam wants to buy a custom dress as a surprise for his wife. It should be black and elegant. The store employee sent him some pictures for reference. Sam decided on the features he likes. His product number is 898998 and he will place the order on the company's website.,"{'Min_10.0% Prob': 9.3390625, 'Min_20.0% Prob': 7.701704545454546, 'Min_30.0% Prob': 6.71484375, 'Min_40.0% Prob': 6.047496448863637, 'Min_50.0% Prob': 5.33203125}",0.6799511313438416,"{'rouge1': Score(precision=0.21568627450980393, recall=0.6470588235294118, fmeasure=0.3235294117647059), 'rouge2': Score(precision=0.08, recall=0.25, fmeasure=0.12121212121212122), 'rougeL': Score(precision=0.13725490196078433, recall=0.4117647058823529, fmeasure=0.20588235294117646)}",214,1,0.6260887246325845,Likely Contaminated,1,0.5211550437364458,Likely Contaminated,1,0.5896658981519163,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantKamden and Mckinley are catching up after some time apart. Kam,Kamden hasn't used social media recently. He uses messenger only and wants to get Mckinley's photographs.,"{'Min_10.0% Prob': 11.06640625, 'Min_20.0% Prob': 10.17578125, 'Min_30.0% Prob': 8.793526785714286, 'Min_40.0% Prob': 8.073350694444445, 'Min_50.0% Prob': 7.298828125}",0.4409906566143036,"{'rouge1': Score(precision=0.1111111111111111, recall=0.18181818181818182, fmeasure=0.13793103448275862), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.18181818181818182, fmeasure=0.13793103448275862)}",79,1,0.5499733640702013,Likely Contaminated,1,0.7543553788100811,Likely Contaminated,1,0.5546443392600444,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantJason and Mike are discussing their plans after work. Mike plans to go to the gym,"After work, Mike is going to go to the gym and then home. He invites Jason to bring some food and come over. They can play 2 on ps4.","{'Min_10.0% Prob': 11.1953125, 'Min_20.0% Prob': 9.3984375, 'Min_30.0% Prob': 7.5484375, 'Min_40.0% Prob': 6.639423076923077, 'Min_50.0% Prob': 5.853860294117647}",0.6295576691627502,"{'rouge1': Score(precision=0.3103448275862069, recall=0.5625, fmeasure=0.4), 'rouge2': Score(precision=0.21428571428571427, recall=0.4, fmeasure=0.27906976744186046), 'rougeL': Score(precision=0.27586206896551724, recall=0.5, fmeasure=0.35555555555555557)}",103,0,0.3025422113812149,Not Contaminated,0,0.359978473611548,Not Contaminated,0,0.3318039977422799,Not Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantDaisy and Linda are having a conversation where Linda informs Daisy that she is moving to,Linda got a new job and is moving to Ohio for 6 months. Her brother will stay at her current apartment. Daisy will come by Linda's place to meet her and help her pack as she is too busy to go out.,"{'Min_10.0% Prob': 9.42578125, 'Min_20.0% Prob': 7.51171875, 'Min_30.0% Prob': 6.255022321428571, 'Min_40.0% Prob': 5.599175347222222, 'Min_50.0% Prob': 5.022333559782608}",0.6791267395019531,"{'rouge1': Score(precision=0.20930232558139536, recall=0.5625, fmeasure=0.30508474576271183), 'rouge2': Score(precision=0.07142857142857142, recall=0.2, fmeasure=0.10526315789473682), 'rougeL': Score(precision=0.13953488372093023, recall=0.375, fmeasure=0.20338983050847456)}",144,0,0.2950697300722208,Not Contaminated,1,0.5178273453823218,Likely Contaminated,0,0.44365874686961426,Not Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantHayden is feeling pressured to write a thesis in one month and is uncertain about which,Hayden must write her thesis in 1 month. She wonders what degree course would be the most beneficial for her. She's interested in African studies. Hayden claims she could be a flight attendant as she can swim and knows foreign languages.,"{'Min_10.0% Prob': 9.412109375, 'Min_20.0% Prob': 8.21484375, 'Min_30.0% Prob': 7.109375, 'Min_40.0% Prob': 6.335394965277778, 'Min_50.0% Prob': 5.670940896739131}",0.4451075792312622,"{'rouge1': Score(precision=0.14285714285714285, recall=0.375, fmeasure=0.20689655172413796), 'rouge2': Score(precision=0.024390243902439025, recall=0.06666666666666667, fmeasure=0.03571428571428571), 'rougeL': Score(precision=0.11904761904761904, recall=0.3125, fmeasure=0.17241379310344826)}",184,1,0.8041530116512116,Likely Contaminated,1,0.6334172347057186,Likely Contaminated,1,0.6527408663425498,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantAlan shares a photo of a cinnamon-flavored, sugar-free product he found, which",Alan has found some cinnamon whiskey and sends Robert photos of it. ,"{'Min_10.0% Prob': 11.015625, 'Min_20.0% Prob': 10.87890625, 'Min_30.0% Prob': 10.794270833333334, 'Min_40.0% Prob': 9.56796875, 'Min_50.0% Prob': 8.969401041666666}",0.5074533224105835,"{'rouge1': Score(precision=0.3333333333333333, recall=0.2857142857142857, fmeasure=0.30769230769230765), 'rouge2': Score(precision=0.09090909090909091, recall=0.07692307692307693, fmeasure=0.08333333333333334), 'rougeL': Score(precision=0.16666666666666666, recall=0.14285714285714285, fmeasure=0.15384615384615383)}",60,1,0.5513483050375972,Likely Contaminated,1,0.8324061900844301,Likely Contaminated,1,0.6449844790357561,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantMary and Yaz are discussing their upcoming visit to a slimming club. Both express reluctance,Yaz and Mary are meeting tonight around 6 and going for the slimming club together. They expect to be scolded for eating too much. ,"{'Min_10.0% Prob': 11.052083333333334, 'Min_20.0% Prob': 9.436197916666666, 'Min_30.0% Prob': 8.530381944444445, 'Min_40.0% Prob': 7.714518229166667, 'Min_50.0% Prob': 6.899869791666666}",0.6424177289009094,"{'rouge1': Score(precision=0.25, recall=0.4, fmeasure=0.3076923076923077), 'rouge2': Score(precision=0.043478260869565216, recall=0.07142857142857142, fmeasure=0.05405405405405405), 'rougeL': Score(precision=0.16666666666666666, recall=0.26666666666666666, fmeasure=0.2051282051282051)}",90,1,0.7115004545016809,Likely Contaminated,1,0.762848510341907,Likely Contaminated,1,0.5672782732706327,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantEllie checks in with Aaliyah to see if she's at the university,",Ellie's class is in 342 on the second floor.,"{'Min_10.0% Prob': 10.3515625, 'Min_20.0% Prob': 8.658203125, 'Min_30.0% Prob': 7.555989583333333, 'Min_40.0% Prob': 6.7451171875, 'Min_50.0% Prob': 5.638346354166667}",0.310607373714447,"{'rouge1': Score(precision=0.3, recall=0.23076923076923078, fmeasure=0.2608695652173913), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.2, recall=0.15384615384615385, fmeasure=0.17391304347826086)}",53,1,0.7847250872105733,Likely Contaminated,1,0.7639218736652047,Likely Contaminated,1,0.773046309457528,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantThe conversation between Nathan and Aaron revolves around a humorous video or series of images that Aaron,Nathan and Aaron are discussing a video which Nathan sent. ,"{'Min_10.0% Prob': 7.8125, 'Min_20.0% Prob': 7.51953125, 'Min_30.0% Prob': 7.095052083333333, 'Min_40.0% Prob': 6.875, 'Min_50.0% Prob': 6.361328125}",0.8069535493850708,"{'rouge1': Score(precision=0.5, recall=0.29411764705882354, fmeasure=0.37037037037037035), 'rouge2': Score(precision=0.2222222222222222, recall=0.125, fmeasure=0.16), 'rougeL': Score(precision=0.5, recall=0.29411764705882354, fmeasure=0.37037037037037035)}",79,1,0.5201599741234816,Likely Contaminated,1,0.7057356181799507,Likely Contaminated,0,0.4966829687125739,Not Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantEmma is concerned because William hasn't returned yet and inquires about Shake's whereabouts.,William is coming back in 5 minutes as he had to queue for 20 minutes.,"{'Min_10.0% Prob': 8.6796875, 'Min_20.0% Prob': 8.11328125, 'Min_30.0% Prob': 6.753125, 'Min_40.0% Prob': 6.235677083333333, 'Min_50.0% Prob': 5.51025390625}",0.4687629044055938,"{'rouge1': Score(precision=0.13333333333333333, recall=0.13333333333333333, fmeasure=0.13333333333333333), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.06666666666666667, recall=0.06666666666666667, fmeasure=0.06666666666666667)}",70,1,0.8828312524014836,Likely Contaminated,1,0.6451482903191896,Likely Contaminated,1,0.8514367446279207,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantBob inquired if Melanie had reserved tickets for the following day. Melanie mentioned that Jake,Jake reserved 3 tickets for tomorrow 7 pm. He got 30% discount.,"{'Min_10.0% Prob': 14.8203125, 'Min_20.0% Prob': 11.315104166666666, 'Min_30.0% Prob': 8.821875, 'Min_40.0% Prob': 8.093098958333334, 'Min_50.0% Prob': 6.97900390625}",0.5126001238822937,"{'rouge1': Score(precision=0.3333333333333333, recall=0.26666666666666666, fmeasure=0.2962962962962963), 'rouge2': Score(precision=0.09090909090909091, recall=0.07142857142857142, fmeasure=0.08), 'rougeL': Score(precision=0.25, recall=0.2, fmeasure=0.22222222222222224)}",71,1,0.5607648603934711,Likely Contaminated,1,0.7516630109694107,Likely Contaminated,1,0.5857717787621438,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantThe conversation revolves around various TV shows and series that the participants are watching or have watched,"Freddie, Kelly, Jim, Greg, Bob, Mike, Mary, Alan and Nancy are watching different shows on Netflix.","{'Min_10.0% Prob': 8.0390625, 'Min_20.0% Prob': 7.798828125, 'Min_30.0% Prob': 7.004464285714286, 'Min_40.0% Prob': 6.522569444444445, 'Min_50.0% Prob': 5.877766927083333}",0.4262625575065613,"{'rouge1': Score(precision=0.25, recall=0.23529411764705882, fmeasure=0.24242424242424243), 'rouge2': Score(precision=0.06666666666666667, recall=0.0625, fmeasure=0.06451612903225808), 'rougeL': Score(precision=0.1875, recall=0.17647058823529413, fmeasure=0.1818181818181818)}",94,1,0.9595022407054266,Likely Contaminated,1,0.6561852513226242,Likely Contaminated,1,0.9548900335775334,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantSonia and Toni are discussing a previous trip to San Sebastián. Toni recalls,Sonia is going to San Sebastian in a month. Toni enjoyed her the airbnb place there. Sonia isn't convinced about it and will let Toni know.,"{'Min_10.0% Prob': 10.1875, 'Min_20.0% Prob': 9.333984375, 'Min_30.0% Prob': 8.174913194444445, 'Min_40.0% Prob': 7.463216145833333, 'Min_50.0% Prob': 6.847135416666666}",0.5622328519821167,"{'rouge1': Score(precision=0.2222222222222222, recall=0.42857142857142855, fmeasure=0.29268292682926833), 'rouge2': Score(precision=0.038461538461538464, recall=0.07692307692307693, fmeasure=0.05128205128205129), 'rougeL': Score(precision=0.1111111111111111, recall=0.21428571428571427, fmeasure=0.14634146341463417)}",99,1,0.5138794469140012,Likely Contaminated,1,0.7333556760637254,Likely Contaminated,1,0.5393916437664502,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantMalik and Samantha discuss their interest in losing weight and consider trying either the paleo,"Malik and Samanta want to lose weight. They will try to keep a diet, keto or paleo, and go for runs together.","{'Min_10.0% Prob': 12.8984375, 'Min_20.0% Prob': 9.3578125, 'Min_30.0% Prob': 8.07177734375, 'Min_40.0% Prob': 7.017045454545454, 'Min_50.0% Prob': 6.336356026785714}",0.6058783531188965,"{'rouge1': Score(precision=0.22727272727272727, recall=0.3333333333333333, fmeasure=0.27027027027027023), 'rouge2': Score(precision=0.047619047619047616, recall=0.07142857142857142, fmeasure=0.057142857142857134), 'rougeL': Score(precision=0.18181818181818182, recall=0.26666666666666666, fmeasure=0.21621621621621623)}",83,0,0.3913092034386351,Not Contaminated,1,0.7038796269928511,Likely Contaminated,0,0.428732677345874,Not Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantThe conversation involves Derek, Phil, and Cynthia discussing their long and stressful workday.",Derek closed some deals today. Phil didn't manage to do it.,"{'Min_10.0% Prob': 10.75, 'Min_20.0% Prob': 10.73046875, 'Min_30.0% Prob': 9.345703125, 'Min_40.0% Prob': 8.7796875, 'Min_50.0% Prob': 7.754464285714286}",0.381447821855545,"{'rouge1': Score(precision=0.16666666666666666, recall=0.15384615384615385, fmeasure=0.16), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.16666666666666666, recall=0.15384615384615385, fmeasure=0.16)}",78,1,0.6813860412979036,Likely Contaminated,1,0.8074244234468569,Likely Contaminated,1,0.7126308803270818,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantThe conversation between Nova and Dominic revolves around humorous photoshopped images of Timothée,People are photoshopping Timothée Chalamet into artworks. Dominic and Nova agree that he looks like a 19th century man.,"{'Min_10.0% Prob': 12.4453125, 'Min_20.0% Prob': 10.7125, 'Min_30.0% Prob': 8.92919921875, 'Min_40.0% Prob': 7.537642045454546, 'Min_50.0% Prob': 6.5263671875}",0.658471405506134,"{'rouge1': Score(precision=0.3, recall=0.42857142857142855, fmeasure=0.3529411764705882), 'rouge2': Score(precision=0.05263157894736842, recall=0.07692307692307693, fmeasure=0.0625), 'rougeL': Score(precision=0.15, recall=0.21428571428571427, fmeasure=0.1764705882352941)}",95,0,0.4212237067395065,Not Contaminated,1,0.760949990727806,Likely Contaminated,0,0.3804226742469779,Not Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantIn the conversation, Lisa and Peter discuss their recent activities and health routines. Peter mentions",Peter has been working out at the gym near their office lately to improve his health. Lisa is considering working out and eating better to be healthier.,"{'Min_10.0% Prob': 8.7890625, 'Min_20.0% Prob': 7.37734375, 'Min_30.0% Prob': 6.650390625, 'Min_40.0% Prob': 5.989879261363637, 'Min_50.0% Prob': 5.312779017857143}",0.6446183323860168,"{'rouge1': Score(precision=0.2222222222222222, recall=0.4, fmeasure=0.2857142857142857), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.1111111111111111, recall=0.2, fmeasure=0.14285714285714285)}",112,1,0.5581710478839736,Likely Contaminated,1,0.7319942346793089,Likely Contaminated,1,0.6030539972370427,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantTom is upset because he can't find his cup. Julia admits she might have broken,"Julia broke Tom's cup, which made him sad. She will buy him a new one.","{'Min_10.0% Prob': 10.8046875, 'Min_20.0% Prob': 9.35546875, 'Min_30.0% Prob': 7.667578125, 'Min_40.0% Prob': 6.335658482142857, 'Min_50.0% Prob': 5.438368055555555}",0.692116916179657,"{'rouge1': Score(precision=0.1875, recall=0.1875, fmeasure=0.1875), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.125, recall=0.125, fmeasure=0.125)}",62,1,0.5621674512142577,Likely Contaminated,1,0.7069951529416576,Likely Contaminated,1,0.5641810391205603,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantDon and Hank are discussing the CSS tests for their children, who are 10-year","The CSS tests for the hockey players are today and will last 3 hours, starting 5pm. Hank will bring his son and Don's son as well. Don is glad.","{'Min_10.0% Prob': 11.2578125, 'Min_20.0% Prob': 10.075892857142858, 'Min_30.0% Prob': 8.740234375, 'Min_40.0% Prob': 7.581473214285714, 'Min_50.0% Prob': 6.684678819444445}",0.546831488609314,"{'rouge1': Score(precision=0.23333333333333334, recall=0.4666666666666667, fmeasure=0.31111111111111117), 'rouge2': Score(precision=0.10344827586206896, recall=0.21428571428571427, fmeasure=0.1395348837209302), 'rougeL': Score(precision=0.16666666666666666, recall=0.3333333333333333, fmeasure=0.2222222222222222)}",110,1,0.5400869988393762,Likely Contaminated,1,0.5990392882711579,Likely Contaminated,1,0.6814551806503911,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantJessica visited a second-hand shop downtown and purchased several items, including a table, six","Jessica bought a table, six chairs, a vase and a pile of clothes and the second hand shop downtown. She paid 70 euros for everything. ","{'Min_10.0% Prob': 12.263020833333334, 'Min_20.0% Prob': 10.593098958333334, 'Min_30.0% Prob': 9.19748263888889, 'Min_40.0% Prob': 8.115559895833334, 'Min_50.0% Prob': 7.312890625}",0.5776117444038391,"{'rouge1': Score(precision=0.36, recall=0.6, fmeasure=0.45), 'rouge2': Score(precision=0.20833333333333334, recall=0.35714285714285715, fmeasure=0.2631578947368421), 'rougeL': Score(precision=0.2, recall=0.3333333333333333, fmeasure=0.25)}",95,1,0.5995626186162176,Likely Contaminated,1,0.515593200248533,Likely Contaminated,1,0.6387467966974546,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantAbigail reminds Damien that it's Sunday, which means they need to go to church",Abigail and Damien are going to church on Sunday. Damien has to put on a coat and tie.,"{'Min_10.0% Prob': 11.09375, 'Min_20.0% Prob': 8.1494140625, 'Min_30.0% Prob': 6.890625, 'Min_40.0% Prob': 6.15576171875, 'Min_50.0% Prob': 5.41875}",0.6586971879005432,"{'rouge1': Score(precision=0.3333333333333333, recall=0.4, fmeasure=0.3636363636363636), 'rouge2': Score(precision=0.11764705882352941, recall=0.14285714285714285, fmeasure=0.12903225806451615), 'rougeL': Score(precision=0.2222222222222222, recall=0.26666666666666666, fmeasure=0.2424242424242424)}",64,0,0.2375106794751865,Not Contaminated,1,0.6002823555434835,Likely Contaminated,0,0.386801471254064,Not Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantDesiree inquires if Lucian is at home, but he responds that he",Lucian is not at home. Desiree wants Lucian to keep her pasta in the microwave.,"{'Min_10.0% Prob': 11.1875, 'Min_20.0% Prob': 9.236979166666666, 'Min_30.0% Prob': 7.61875, 'Min_40.0% Prob': 6.82421875, 'Min_50.0% Prob': 6.292534722222222}",0.5999087691307068,"{'rouge1': Score(precision=0.26666666666666666, recall=0.3333333333333333, fmeasure=0.2962962962962963), 'rouge2': Score(precision=0.14285714285714285, recall=0.18181818181818182, fmeasure=0.16), 'rougeL': Score(precision=0.26666666666666666, recall=0.3333333333333333, fmeasure=0.2962962962962963)}",57,0,0.4911666271408434,Not Contaminated,1,0.556425021425498,Likely Contaminated,0,0.47539991550846805,Not Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantDoug is expressing excitement about his new shoes, describing them as ""sweet."" Jeni",Doug has a cool pair of shoes.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 9.9765625, 'Min_30.0% Prob': 8.44140625, 'Min_40.0% Prob': 8.44140625, 'Min_50.0% Prob': 7.91015625}",0.3833269476890564,"{'rouge1': Score(precision=0.14285714285714285, recall=0.07692307692307693, fmeasure=0.1), 'rouge2': Score(precision=0.0, recall=0.0, fmeasure=0.0), 'rougeL': Score(precision=0.14285714285714285, recall=0.07692307692307693, fmeasure=0.1)}",74,1,0.6306045340472441,Likely Contaminated,1,0.7929228294175029,Likely Contaminated,1,0.6479501707442885,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantTessa is upset with Chloe for texting Jim Andrews, whom Tessa considers her boyfriend","Tessa doesn't like Chloe texting her boyfriend, Jim Andrews. Jim is Chloe's co-worker so Chloe needs to communicate with him.","{'Min_10.0% Prob': 11.234375, 'Min_20.0% Prob': 9.9265625, 'Min_30.0% Prob': 9.316964285714286, 'Min_40.0% Prob': 8.1765625, 'Min_50.0% Prob': 7.038311298076923}",0.8187574148178101,"{'rouge1': Score(precision=0.391304347826087, recall=0.6428571428571429, fmeasure=0.4864864864864865), 'rouge2': Score(precision=0.09090909090909091, recall=0.15384615384615385, fmeasure=0.1142857142857143), 'rougeL': Score(precision=0.17391304347826086, recall=0.2857142857142857, fmeasure=0.2162162162162162)}",87,0,0.3584031369015466,Not Contaminated,1,0.7908532862968737,Likely Contaminated,0,0.4143823223345283,Not Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantEmily suggests having a drink after work at Pub X near the central station at 5,"Emily, Kate and Marta are going to the Pub X at the central station today for a drink.","{'Min_10.0% Prob': 11.80078125, 'Min_20.0% Prob': 10.3193359375, 'Min_30.0% Prob': 8.873046875, 'Min_40.0% Prob': 7.87060546875, 'Min_50.0% Prob': 7.0775390625}",0.593624472618103,"{'rouge1': Score(precision=0.4444444444444444, recall=0.5, fmeasure=0.47058823529411764), 'rouge2': Score(precision=0.23529411764705882, recall=0.26666666666666666, fmeasure=0.25), 'rougeL': Score(precision=0.2777777777777778, recall=0.3125, fmeasure=0.29411764705882354)}",58,1,0.6890450192259038,Likely Contaminated,1,0.5830186134047192,Likely Contaminated,1,0.6233675372829783,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantJane had a severe allergic reaction at La Perle, a place she once loved but","Jane, Anne and Ella have been to La Perle. Jane ate cheesecake and got an allergic reaction. They are getting out of ER. ","{'Min_10.0% Prob': 11.59375, 'Min_20.0% Prob': 9.2640625, 'Min_30.0% Prob': 8.01806640625, 'Min_40.0% Prob': 7.265269886363637, 'Min_50.0% Prob': 6.637974330357143}",0.6360344886779785,"{'rouge1': Score(precision=0.17391304347826086, recall=0.26666666666666666, fmeasure=0.2105263157894737), 'rouge2': Score(precision=0.09090909090909091, recall=0.14285714285714285, fmeasure=0.1111111111111111), 'rougeL': Score(precision=0.08695652173913043, recall=0.13333333333333333, fmeasure=0.10526315789473685)}",86,1,0.6345663360234929,Likely Contaminated,1,0.5748756536609432,Likely Contaminated,1,0.5534314019314018,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,"assistantTiffany asks Railey to buy her a burger on the way home, and Ra",Railey will buy Tiffany a burger.,"{'Min_10.0% Prob': nan, 'Min_20.0% Prob': 13.5546875, 'Min_30.0% Prob': 10.673828125, 'Min_40.0% Prob': 10.673828125, 'Min_50.0% Prob': 9.618489583333334}",0.6168684959411621,"{'rouge1': Score(precision=0.6666666666666666, recall=0.2857142857142857, fmeasure=0.4), 'rouge2': Score(precision=0.2, recall=0.07692307692307693, fmeasure=0.1111111111111111), 'rougeL': Score(precision=0.6666666666666666, recall=0.2857142857142857, fmeasure=0.4)}",56,1,0.725219819645012,Likely Contaminated,1,0.9307959055976425,Likely Contaminated,1,0.606677625479096,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantAriana plans to go shopping in Midtown and intends to buy some items.,Ariana will do shopping in Midtown. Aviana can't join her.,"{'Min_10.0% Prob': 11.375, 'Min_20.0% Prob': 10.466145833333334, 'Min_30.0% Prob': 9.701171875, 'Min_40.0% Prob': 8.634114583333334, 'Min_50.0% Prob': 7.7978515625}",0.5016311407089233,"{'rouge1': Score(precision=0.2727272727272727, recall=0.23076923076923078, fmeasure=0.24999999999999994), 'rouge2': Score(precision=0.2, recall=0.16666666666666666, fmeasure=0.1818181818181818), 'rougeL': Score(precision=0.2727272727272727, recall=0.23076923076923078, fmeasure=0.24999999999999994)}",41,1,0.7688791281595323,Likely Contaminated,1,0.6097783657171822,Likely Contaminated,1,0.670154585180901,Likely Contaminated
microsoft/phi-4,Summarize the following text: ,Samsum,assistantJane is asking if anyone wants to join her and her sister at Value Village to buy,Connor bought his halloween costumes at Value Village where Jane plans to get her and her sister's costume.,"{'Min_10.0% Prob': 9.76171875, 'Min_20.0% Prob': 9.435546875, 'Min_30.0% Prob': 8.827473958333334, 'Min_40.0% Prob': 7.98486328125, 'Min_50.0% Prob': 7.146875}",0.3380585312843323,"{'rouge1': Score(precision=0.42105263157894735, recall=0.47058823529411764, fmeasure=0.4444444444444444), 'rouge2': Score(precision=0.2777777777777778, recall=0.3125, fmeasure=0.29411764705882354), 'rougeL': Score(precision=0.2631578947368421, recall=0.29411764705882354, fmeasure=0.27777777777777773)}",80,1,0.8262160100097302,Likely Contaminated,0,0.47478632825253847,Not Contaminated,1,0.7535626363445634,Likely Contaminated
